sex,sex_label,race,race_label,site,site_label,age_range,rate,rate_lower_ci,rate_upper_ci,count,rate_se,rate_type,rate_type_label,subtype,subtype_label
1,Both Sexes,1,All Races / Ethnicities,664,Meningioma of the Brain and ONS,209,0.064653,0.044222,0.091271,32,0.011429,1,Observed SEER Incidence Rate,664,Meningioma
1,Both Sexes,1,All Races / Ethnicities,664,Meningioma of the Brain and ONS,210,0.094102,0.068374,0.126327,44,0.014186,1,Observed SEER Incidence Rate,664,Meningioma
1,Both Sexes,1,All Races / Ethnicities,664,Meningioma of the Brain and ONS,211,0.115577,0.087069,0.150440,55,0.015584,1,Observed SEER Incidence Rate,664,Meningioma
1,Both Sexes,1,All Races / Ethnicities,664,Meningioma of the Brain and ONS,212,0.139642,0.108220,0.177340,67,0.017060,1,Observed SEER Incidence Rate,664,Meningioma
1,Both Sexes,1,All Races / Ethnicities,664,Meningioma of the Brain and ONS,213,0.228416,0.186822,0.276512,105,0.022291,1,Observed SEER Incidence Rate,664,Meningioma
1,Both Sexes,1,All Races / Ethnicities,664,Meningioma of the Brain and ONS,214,0.314462,0.261349,0.375198,123,0.028354,1,Observed SEER Incidence Rate,664,Meningioma
1,Both Sexes,1,All Races / Ethnicities,664,Meningioma of the Brain and ONS,215,0.320333,0.260636,0.389611,100,0.032033,1,Observed SEER Incidence Rate,664,Meningioma
1,Both Sexes,1,All Races / Ethnicities,664,Meningioma of the Brain and ONS,216,0.502078,0.411465,0.606710,107,0.048537,1,Observed SEER Incidence Rate,664,Meningioma
1,Both Sexes,1,All Races / Ethnicities,664,Meningioma of the Brain and ONS,217,0.425799,0.322496,0.551673,57,0.056398,1,Observed SEER Incidence Rate,664,Meningioma
1,Both Sexes,1,All Races / Ethnicities,664,Meningioma of the Brain and ONS,218,0.408451,0.279380,0.576611,32,0.072204,1,Observed SEER Incidence Rate,664,Meningioma
1,Both Sexes,1,All Races / Ethnicities,664,Meningioma of the Brain and ONS,219,,,,,,1,Observed SEER Incidence Rate,664,Meningioma
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,200,3.651491,3.259340,4.077826,315,0.205738,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,201,1.873298,1.734625,2.020108,675,0.072103,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,202,1.426987,1.321961,1.538138,683,0.054602,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,203,1.892182,1.773818,2.016368,951,0.061358,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,204,2.464591,2.329734,2.605218,1248,0.069764,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,205,2.754168,2.610654,2.903520,1378,0.074193,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,206,3.825914,3.661555,3.995750,2037,0.084769,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,207,5.698068,5.499769,5.901690,3117,0.102060,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,208,8.659485,8.410086,8.914401,4565,0.128165,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,209,12.676066,12.364323,12.993682,6274,0.160033,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,210,17.152281,16.778921,17.531855,8020,0.191529,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,211,21.091922,20.681285,21.508662,10037,0.210530,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,212,26.011011,25.556639,26.471435,12480,0.232835,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,213,32.654900,32.134577,33.181536,15011,0.266528,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,214,43.651494,42.999162,44.311244,17074,0.334065,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,215,54.363830,53.548960,55.187995,16971,0.417307,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,216,69.211708,68.099214,70.337821,14750,0.569880,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,217,82.657463,81.124431,84.212185,11065,0.785789,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,218,94.339429,92.200795,96.515152,7391,1.097341,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,500,Non-malignant Brain and Other Nervous System,219,99.062676,96.374879,101.806430,5148,1.380672,1,Observed SEER Incidence Rate,500,Non-malignant Brain and ONS (All Types)
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,200,,,,,,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,201,,,,,,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,202,0.058500,0.038872,0.084549,28,0.011055,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,203,0.159174,0.126215,0.198106,80,0.017796,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,204,0.365344,0.314592,0.421951,185,0.026860,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,205,0.735510,0.662274,0.814633,368,0.038341,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,206,1.382362,1.284284,1.485944,736,0.050954,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,207,2.597675,2.464352,2.736337,1421,0.068910,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,208,5.047730,4.857745,5.243242,2661,0.097852,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,209,8.136200,7.886827,8.391452,4027,0.128212,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,210,11.861166,11.551031,12.177520,5546,0.159271,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,211,14.968393,14.622778,15.320115,7123,0.177355,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,212,18.918425,18.531213,19.311692,9077,0.198570,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,213,24.655961,24.204106,25.114133,11334,0.231595,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,214,34.501400,33.921724,35.088497,13495,0.296995,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,215,44.990866,44.249839,45.741192,14045,0.379632,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,216,59.568992,58.537224,60.614383,12695,0.528693,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,217,73.865069,72.416253,75.335580,9888,0.742822,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,218,86.259757,84.215285,88.341324,6758,1.049298,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,501,Non-malignant Meningioma of the Brain and ONS,219,92.173702,89.581694,94.821677,4790,1.331800,1,Observed SEER Incidence Rate,501,Non-malignant Meningioma
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,200,,,,,,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,201,0.058280,0.036076,0.089087,21,0.012717,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,202,0.081482,0.057941,0.111389,39,0.013047,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,203,0.198967,0.161888,0.241998,100,0.019896,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,204,0.412740,0.358676,0.472651,209,0.028549,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,205,0.671553,0.601659,0.747338,336,0.036636,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,206,1.002964,0.919689,1.091754,534,0.043402,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,207,1.570305,1.467035,1.678925,859,0.053578,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,208,2.012642,1.893345,2.137486,1061,0.061788,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,209,2.673005,2.530893,2.821019,1323,0.073488,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,210,3.406930,3.241662,3.578441,1593,0.085360,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,211,4.288992,4.104918,4.479193,2041,0.094936,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,212,4.935422,4.738620,5.138299,2368,0.101422,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,213,5.597299,5.383091,5.817844,2573,0.110346,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,214,6.562808,6.311360,6.821704,2567,0.129531,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,215,6.637314,6.354571,6.929397,2072,0.145813,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,216,6.372169,6.037724,6.720319,1358,0.172916,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,217,5.199240,4.820100,5.600277,696,0.197076,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,218,3.369721,2.975461,3.801686,264,0.207392,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
1,Both Sexes,1,All Races / Ethnicities,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves,219,1.481706,1.169339,1.851879,77,0.168856,1,Observed SEER Incidence Rate,502,Non-malignant Tumors of the Cranial and Paraspinal Nerves
2,Male,1,All Races / Ethnicities,55,Breast,200,0.000000,,,0,,,,,
2,Male,1,All Races / Ethnicities,55,Breast,201,0.000000,,,0,,,,,
2,Male,1,All Races / Ethnicities,55,Breast,202,0.000000,,,0,,,,,
2,Male,1,All Races / Ethnicities,55,Breast,203,0.000000,,,0,,,,,
2,Male,1,All Races / Ethnicities,55,Breast,204,0.000000,,,0,,,,,
2,Male,1,All Races / Ethnicities,55,Breast,205,,,,,,,,,
2,Male,1,All Races / Ethnicities,55,Breast,206,,,,,,,,,
2,Male,1,All Races / Ethnicities,55,Breast,207,,,,,,,,,
2,Male,1,All Races / Ethnicities,55,Breast,208,0.033330,0.020067,0.052050,19,0.007646,,,,
2,Male,1,All Races / Ethnicities,55,Breast,209,0.072067,0.051246,0.098518,39,0.011540,,,,
2,Male,1,All Races / Ethnicities,55,Breast,210,0.142203,0.111061,0.179369,71,0.016876,,,,
2,Male,1,All Races / Ethnicities,55,Breast,211,0.206767,0.169451,0.249857,107,0.019988,,,,
2,Male,1,All Races / Ethnicities,55,Breast,212,0.285914,0.241849,0.335684,149,0.023423,,,,
2,Male,1,All Races / Ethnicities,55,Breast,213,0.492148,0.433480,0.556543,254,0.030880,,,,
2,Male,1,All Races / Ethnicities,55,Breast,214,0.736672,0.659211,0.820733,329,0.040614,,,,
2,Male,1,All Races / Ethnicities,55,Breast,215,1.115675,1.008614,1.231007,397,0.055994,,,,
2,Male,1,All Races / Ethnicities,55,Breast,216,1.533317,1.381641,1.697098,373,0.079392,,,,
2,Male,1,All Races / Ethnicities,55,Breast,217,2.168623,1.933539,2.424407,309,0.123368,,,,
2,Male,1,All Races / Ethnicities,55,Breast,218,3.121191,2.731641,3.550711,231,0.205359,,,,
2,Male,1,All Races / Ethnicities,55,Breast,219,4.298788,3.676857,4.995785,170,0.329701,,,,
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),200,0.000000,,,0,,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),201,0.000000,,,0,,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),202,,,,,,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),203,0.000000,,,0,,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),204,,,,,,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),205,0.710210,0.608601,0.823932,174,0.053840,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),206,5.025950,4.758142,5.304905,1317,0.138492,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),207,15.545760,15.078740,16.023566,4193,0.240076,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),208,37.361106,36.621865,38.111514,9716,0.379032,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),209,90.113259,88.931004,91.307303,22173,0.605168,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),210,143.833548,142.300965,145.378522,33657,0.784011,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),211,164.653765,163.028945,166.290746,39256,0.831033,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),212,185.046104,183.339178,186.764966,44941,0.872888,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),213,247.403534,245.399108,249.420261,58289,1.024737,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),214,317.832087,315.397219,320.281081,65207,1.244659,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),215,361.882626,359.009104,364.773431,60687,1.468993,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),216,362.544546,359.113885,365.999821,42700,1.754476,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),217,331.656517,327.610023,335.740515,25650,2.070831,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),218,272.872581,268.216407,277.589305,13082,2.385738,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,622,HR+/HER2- Breast Cancer (Female only),219,177.016116,172.658610,181.455789,6262,2.236950,1,Observed SEER Incidence Rate,622,HR+/HER2-
3,Female,1,All Races / Ethnicities,623,HR-/HER2- Breast Cancer (Female only),200,0.000000,,,0,,1,Observed SEER Incidence Rate,623,HR-/HER2-
