"week_end","condition","percent_visits","age_group"
"2025-05-17T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-05-17T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-05-17T00:00:00.000","Sore throat (including strep throat)","1.5","Overall"
"2025-05-24T00:00:00.000","Sore throat (including strep throat)","0.8","Infants 0-1"
"2025-05-24T00:00:00.000","Sore throat (including strep throat)","3.6","Kids 2-4"
"2025-05-24T00:00:00.000","Sore throat (including strep throat)","5.4","Kids 5-17"
"2025-05-24T00:00:00.000","Sore throat (including strep throat)","1.7","Adults 18-49"
"2025-05-24T00:00:00.000","Sore throat (including strep throat)","0.6","Adults 50-64"
"2025-05-24T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-05-24T00:00:00.000","Sore throat (including strep throat)","1.5","Overall"
"2025-05-31T00:00:00.000","Sore throat (including strep throat)","0.8","Infants 0-1"
"2025-05-31T00:00:00.000","Sore throat (including strep throat)","3.6","Kids 2-4"
"2025-05-31T00:00:00.000","Sore throat (including strep throat)","5.3","Kids 5-17"
"2025-05-31T00:00:00.000","Sore throat (including strep throat)","1.8","Adults 18-49"
"2025-05-31T00:00:00.000","Sore throat (including strep throat)","0.6","Adults 50-64"
"2025-05-31T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-05-31T00:00:00.000","Sore throat (including strep throat)","1.5","Overall"
"2025-06-07T00:00:00.000","Sore throat (including strep throat)","0.8","Infants 0-1"
"2025-06-07T00:00:00.000","Sore throat (including strep throat)","3.5","Kids 2-4"
"2025-06-07T00:00:00.000","Sore throat (including strep throat)","4.7","Kids 5-17"
"2025-06-07T00:00:00.000","Sore throat (including strep throat)","1.7","Adults 18-49"
"2025-06-07T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-06-07T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-06-07T00:00:00.000","Sore throat (including strep throat)","1.4","Overall"
"2025-06-14T00:00:00.000","Sore throat (including strep throat)","0.8","Infants 0-1"
"2025-06-14T00:00:00.000","Sore throat (including strep throat)","3.5","Kids 2-4"
"2025-06-14T00:00:00.000","Sore throat (including strep throat)","4.5","Kids 5-17"
"2025-06-14T00:00:00.000","Sore throat (including strep throat)","1.6","Adults 18-49"
"2025-06-14T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-06-14T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-06-14T00:00:00.000","Sore throat (including strep throat)","1.3","Overall"
"2025-06-21T00:00:00.000","Sore throat (including strep throat)","0.8","Infants 0-1"
"2025-06-21T00:00:00.000","Sore throat (including strep throat)","3.5","Kids 2-4"
"2025-06-21T00:00:00.000","Sore throat (including strep throat)","4.2","Kids 5-17"
"2025-06-21T00:00:00.000","Sore throat (including strep throat)","1.6","Adults 18-49"
"2025-06-21T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-06-21T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-06-21T00:00:00.000","Sore throat (including strep throat)","1.3","Overall"
"2025-06-28T00:00:00.000","Sore throat (including strep throat)","0.9","Infants 0-1"
"2025-06-28T00:00:00.000","Sore throat (including strep throat)","3.4","Kids 2-4"
"2025-06-28T00:00:00.000","Sore throat (including strep throat)","4.0","Kids 5-17"
"2025-06-28T00:00:00.000","Sore throat (including strep throat)","1.5","Adults 18-49"
"2025-06-28T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-06-28T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-06-28T00:00:00.000","Sore throat (including strep throat)","1.2","Overall"
"2025-07-05T00:00:00.000","Sore throat (including strep throat)","0.9","Infants 0-1"
"2025-07-05T00:00:00.000","Sore throat (including strep throat)","3.4","Kids 2-4"
"2025-07-05T00:00:00.000","Sore throat (including strep throat)","3.9","Kids 5-17"
"2025-07-05T00:00:00.000","Sore throat (including strep throat)","1.5","Adults 18-49"
"2025-07-05T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-07-05T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-07-05T00:00:00.000","Sore throat (including strep throat)","1.2","Overall"
"2025-07-12T00:00:00.000","Sore throat (including strep throat)","0.8","Infants 0-1"
"2025-07-12T00:00:00.000","Sore throat (including strep throat)","3.2","Kids 2-4"
"2025-07-12T00:00:00.000","Sore throat (including strep throat)","3.9","Kids 5-17"
"2025-07-12T00:00:00.000","Sore throat (including strep throat)","1.5","Adults 18-49"
"2025-07-12T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-07-12T00:00:00.000","Sore throat (including strep throat)","0.2","Seniors 65+"
"2025-07-12T00:00:00.000","Sore throat (including strep throat)","1.2","Overall"
"2025-07-19T00:00:00.000","Sore throat (including strep throat)","0.8","Infants 0-1"
"2025-07-19T00:00:00.000","Sore throat (including strep throat)","3.2","Kids 2-4"
"2025-07-19T00:00:00.000","Sore throat (including strep throat)","3.7","Kids 5-17"
"2025-07-19T00:00:00.000","Sore throat (including strep throat)","1.4","Adults 18-49"
"2025-07-19T00:00:00.000","Sore throat (including strep throat)","0.4","Adults 50-64"
"2025-07-19T00:00:00.000","Sore throat (including strep throat)","0.2","Seniors 65+"
"2025-07-19T00:00:00.000","Sore throat (including strep throat)","1.1","Overall"
"2025-07-26T00:00:00.000","Sore throat (including strep throat)","0.9","Infants 0-1"
"2025-07-26T00:00:00.000","Sore throat (including strep throat)","3.2","Kids 2-4"
"2025-07-26T00:00:00.000","Sore throat (including strep throat)","3.8","Kids 5-17"
"2025-07-26T00:00:00.000","Sore throat (including strep throat)","1.4","Adults 18-49"
"2025-07-26T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-07-26T00:00:00.000","Sore throat (including strep throat)","0.2","Seniors 65+"
"2025-07-26T00:00:00.000","Sore throat (including strep throat)","1.1","Overall"
"2025-08-02T00:00:00.000","Sore throat (including strep throat)","0.8","Infants 0-1"
"2025-08-02T00:00:00.000","Sore throat (including strep throat)","3.2","Kids 2-4"
"2025-08-02T00:00:00.000","Sore throat (including strep throat)","3.8","Kids 5-17"
"2025-08-02T00:00:00.000","Sore throat (including strep throat)","1.4","Adults 18-49"
"2025-08-02T00:00:00.000","Sore throat (including strep throat)","0.4","Adults 50-64"
"2025-08-02T00:00:00.000","Sore throat (including strep throat)","0.2","Seniors 65+"
"2025-08-02T00:00:00.000","Sore throat (including strep throat)","1.1","Overall"
"2025-08-09T00:00:00.000","Sore throat (including strep throat)","0.8","Infants 0-1"
"2025-08-09T00:00:00.000","Sore throat (including strep throat)","3.2","Kids 2-4"
"2025-08-09T00:00:00.000","Sore throat (including strep throat)","3.9","Kids 5-17"
"2025-08-09T00:00:00.000","Sore throat (including strep throat)","1.4","Adults 18-49"
"2025-08-09T00:00:00.000","Sore throat (including strep throat)","0.4","Adults 50-64"
"2025-08-09T00:00:00.000","Sore throat (including strep throat)","0.2","Seniors 65+"
"2025-08-09T00:00:00.000","Sore throat (including strep throat)","1.2","Overall"
"2025-08-16T00:00:00.000","Sore throat (including strep throat)","0.8","Infants 0-1"
"2025-08-16T00:00:00.000","Sore throat (including strep throat)","3.1","Kids 2-4"
"2025-08-16T00:00:00.000","Sore throat (including strep throat)","4.3","Kids 5-17"
"2025-08-16T00:00:00.000","Sore throat (including strep throat)","1.4","Adults 18-49"
"2025-08-16T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-08-16T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-08-16T00:00:00.000","Sore throat (including strep throat)","1.2","Overall"
"2025-08-23T00:00:00.000","Sore throat (including strep throat)","0.8","Infants 0-1"
"2025-08-23T00:00:00.000","Sore throat (including strep throat)","3.3","Kids 2-4"
"2025-08-23T00:00:00.000","Sore throat (including strep throat)","5.4","Kids 5-17"
"2025-08-23T00:00:00.000","Sore throat (including strep throat)","1.5","Adults 18-49"
"2025-08-23T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-08-23T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-08-23T00:00:00.000","Sore throat (including strep throat)","1.4","Overall"
"2025-08-30T00:00:00.000","Sore throat (including strep throat)","0.8","Infants 0-1"
"2025-08-30T00:00:00.000","Sore throat (including strep throat)","3.3","Kids 2-4"
"2025-08-30T00:00:00.000","Sore throat (including strep throat)","5.8","Kids 5-17"
"2025-08-30T00:00:00.000","Sore throat (including strep throat)","1.6","Adults 18-49"
"2025-08-30T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-08-30T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-08-30T00:00:00.000","Sore throat (including strep throat)","1.5","Overall"
"2025-09-06T00:00:00.000","Sore throat (including strep throat)","0.7","Infants 0-1"
"2025-09-06T00:00:00.000","Sore throat (including strep throat)","3.2","Kids 2-4"
"2025-09-06T00:00:00.000","Sore throat (including strep throat)","5.1","Kids 5-17"
"2025-09-06T00:00:00.000","Sore throat (including strep throat)","1.6","Adults 18-49"
"2025-09-06T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-09-06T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-09-06T00:00:00.000","Sore throat (including strep throat)","1.5","Overall"
"2025-09-13T00:00:00.000","Sore throat (including strep throat)","0.6","Infants 0-1"
"2025-09-13T00:00:00.000","Sore throat (including strep throat)","3.2","Kids 2-4"
"2025-09-13T00:00:00.000","Sore throat (including strep throat)","4.9","Kids 5-17"
"2025-09-13T00:00:00.000","Sore throat (including strep throat)","1.6","Adults 18-49"
"2025-09-13T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-09-13T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-09-13T00:00:00.000","Sore throat (including strep throat)","1.4","Overall"
"2025-09-20T00:00:00.000","Sore throat (including strep throat)","0.7","Infants 0-1"
"2025-09-20T00:00:00.000","Sore throat (including strep throat)","3.2","Kids 2-4"
"2025-09-20T00:00:00.000","Sore throat (including strep throat)","4.8","Kids 5-17"
"2025-09-20T00:00:00.000","Sore throat (including strep throat)","1.6","Adults 18-49"
"2025-09-20T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-09-20T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-09-20T00:00:00.000","Sore throat (including strep throat)","1.4","Overall"
"2025-09-27T00:00:00.000","Sore throat (including strep throat)","0.6","Infants 0-1"
"2025-09-27T00:00:00.000","Sore throat (including strep throat)","3.1","Kids 2-4"
"2025-09-27T00:00:00.000","Sore throat (including strep throat)","4.7","Kids 5-17"
"2025-09-27T00:00:00.000","Sore throat (including strep throat)","1.5","Adults 18-49"
"2025-09-27T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-09-27T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-09-27T00:00:00.000","Sore throat (including strep throat)","1.4","Overall"
"2025-10-04T00:00:00.000","Sore throat (including strep throat)","0.7","Infants 0-1"
"2025-10-04T00:00:00.000","Sore throat (including strep throat)","3.4","Kids 2-4"
"2025-10-04T00:00:00.000","Sore throat (including strep throat)","4.7","Kids 5-17"
"2025-10-04T00:00:00.000","Sore throat (including strep throat)","1.5","Adults 18-49"
"2025-10-04T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-10-04T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-10-04T00:00:00.000","Sore throat (including strep throat)","1.4","Overall"
"2025-10-11T00:00:00.000","Sore throat (including strep throat)","0.7","Infants 0-1"
"2025-10-11T00:00:00.000","Sore throat (including strep throat)","3.3","Kids 2-4"
"2025-10-11T00:00:00.000","Sore throat (including strep throat)","4.8","Kids 5-17"
"2025-10-11T00:00:00.000","Sore throat (including strep throat)","1.5","Adults 18-49"
"2025-10-11T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-10-11T00:00:00.000","Sore throat (including strep throat)","0.2","Seniors 65+"
"2025-10-11T00:00:00.000","Sore throat (including strep throat)","1.4","Overall"
"2025-10-18T00:00:00.000","Sore throat (including strep throat)","0.7","Infants 0-1"
"2025-10-18T00:00:00.000","Sore throat (including strep throat)","3.3","Kids 2-4"
"2025-10-18T00:00:00.000","Sore throat (including strep throat)","5.0","Kids 5-17"
"2025-10-18T00:00:00.000","Sore throat (including strep throat)","1.6","Adults 18-49"
"2025-10-18T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-10-18T00:00:00.000","Sore throat (including strep throat)","0.2","Seniors 65+"
"2025-10-18T00:00:00.000","Sore throat (including strep throat)","1.4","Overall"
"2025-10-25T00:00:00.000","Sore throat (including strep throat)","0.7","Infants 0-1"
"2025-10-25T00:00:00.000","Sore throat (including strep throat)","3.4","Kids 2-4"
"2025-10-25T00:00:00.000","Sore throat (including strep throat)","5.1","Kids 5-17"
"2025-10-25T00:00:00.000","Sore throat (including strep throat)","1.6","Adults 18-49"
"2025-10-25T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-10-25T00:00:00.000","Sore throat (including strep throat)","0.2","Seniors 65+"
"2025-10-25T00:00:00.000","Sore throat (including strep throat)","1.5","Overall"
"2025-11-01T00:00:00.000","Sore throat (including strep throat)","0.8","Infants 0-1"
"2025-11-01T00:00:00.000","Sore throat (including strep throat)","3.3","Kids 2-4"
"2025-11-01T00:00:00.000","Sore throat (including strep throat)","5.5","Kids 5-17"
"2025-11-01T00:00:00.000","Sore throat (including strep throat)","1.7","Adults 18-49"
"2025-11-01T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-11-01T00:00:00.000","Sore throat (including strep throat)","0.2","Seniors 65+"
"2025-11-01T00:00:00.000","Sore throat (including strep throat)","1.5","Overall"
"2025-11-08T00:00:00.000","Sore throat (including strep throat)","0.7","Infants 0-1"
"2025-11-08T00:00:00.000","Sore throat (including strep throat)","3.4","Kids 2-4"
"2025-11-08T00:00:00.000","Sore throat (including strep throat)","5.9","Kids 5-17"
"2025-11-08T00:00:00.000","Sore throat (including strep throat)","1.8","Adults 18-49"
"2025-11-08T00:00:00.000","Sore throat (including strep throat)","0.5","Adults 50-64"
"2025-11-08T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-11-08T00:00:00.000","Sore throat (including strep throat)","1.7","Overall"
"2025-11-15T00:00:00.000","Sore throat (including strep throat)","0.7","Infants 0-1"
"2025-11-15T00:00:00.000","Sore throat (including strep throat)","3.5","Kids 2-4"
"2025-11-15T00:00:00.000","Sore throat (including strep throat)","6.0","Kids 5-17"
"2025-11-15T00:00:00.000","Sore throat (including strep throat)","1.8","Adults 18-49"
"2025-11-15T00:00:00.000","Sore throat (including strep throat)","0.6","Adults 50-64"
"2025-11-15T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-11-15T00:00:00.000","Sore throat (including strep throat)","1.6","Overall"
"2025-11-22T00:00:00.000","Sore throat (including strep throat)","0.7","Infants 0-1"
"2025-11-22T00:00:00.000","Sore throat (including strep throat)","3.5","Kids 2-4"
"2025-11-22T00:00:00.000","Sore throat (including strep throat)","6.2","Kids 5-17"
"2025-11-22T00:00:00.000","Sore throat (including strep throat)","1.8","Adults 18-49"
"2025-11-22T00:00:00.000","Sore throat (including strep throat)","0.6","Adults 50-64"
"2025-11-22T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-11-22T00:00:00.000","Sore throat (including strep throat)","1.7","Overall"
"2025-11-29T00:00:00.000","Sore throat (including strep throat)","0.7","Infants 0-1"
"2025-11-29T00:00:00.000","Sore throat (including strep throat)","3.5","Kids 2-4"
"2025-11-29T00:00:00.000","Sore throat (including strep throat)","6.2","Kids 5-17"
"2025-11-29T00:00:00.000","Sore throat (including strep throat)","2.0","Adults 18-49"
"2025-11-29T00:00:00.000","Sore throat (including strep throat)","0.7","Adults 50-64"
"2025-11-29T00:00:00.000","Sore throat (including strep throat)","0.3","Seniors 65+"
"2025-11-29T00:00:00.000","Sore throat (including strep throat)","1.7","Overall"
