"vaccine","geographic_level","geographic_name","month_week","week_ending","estimate","ci_half_width_90pct","ci_half_width_95pct","unweighted_sample_size","suppression_flag"
"RSV","Substate","Illinois-Rest of State","November Week 1","2023-11-04T00:00:00.000","37.1476","7.0929","8.4511","177","0"
"RSV","Substate","Illinois-Rest of State","November Week 1","2023-11-04T00:00:00.000","29.9129","7.3482","8.7554","177","0"
"RSV","Substate","New York-New York City","November Week 1","2023-11-04T00:00:00.000","6.3381","1.7015","2.0273","790","0"
"RSV","Substate","New York-New York City","November Week 1","2023-11-04T00:00:00.000",,,,"790","1"
"RSV","Substate","New York-New York City","November Week 1","2023-11-04T00:00:00.000",,,,"18","1"
"RSV","Substate","New York-New York City","November Week 1","2023-11-04T00:00:00.000",,,,"18","1"
"RSV","Substate","New York-New York City","November Week 1","2023-11-04T00:00:00.000",,,,"18","1"
"RSV","Substate","New York-Rest of State","November Week 1","2023-11-04T00:00:00.000","11.1966","1.2692","1.5123","3297","0"
"RSV","Substate","New York-Rest of State","November Week 1","2023-11-04T00:00:00.000","11.1966","1.2692","1.5123","3297","0"
"RSV","Substate","New York-Rest of State","November Week 1","2023-11-04T00:00:00.000","21.3252","7.5922","9.046","116","0"
"RSV","Substate","New York-Rest of State","November Week 1","2023-11-04T00:00:00.000","36.7041","9.4628","11.2748","116","0"
"RSV","Substate","New York-Rest of State","November Week 1","2023-11-04T00:00:00.000","30.7741","9.0875","10.8277","116","0"
"RSV","Substate","Pennsylvania-Philadelphia County","November Week 1","2023-11-04T00:00:00.000","7.9545","1.0576","1.2602","2486","0"
"RSV","Substate","Pennsylvania-Philadelphia County","November Week 1","2023-11-04T00:00:00.000","7.9545","1.0576","1.2602","2486","0"
"RSV","Substate","Pennsylvania-Philadelphia County","November Week 1","2023-11-04T00:00:00.000","18.2011","5.4487","6.4921","159","0"
"RSV","Substate","Pennsylvania-Philadelphia County","November Week 1","2023-11-04T00:00:00.000","45.9215","7.3542","8.7625","159","0"
"RSV","Substate","Pennsylvania-Philadelphia County","November Week 1","2023-11-04T00:00:00.000","27.9229","6.8176","8.123","159","0"
"RSV","Substate","Pennsylvania-Rest of State","November Week 1","2023-11-04T00:00:00.000","10.7412","0.9553","1.1382","5024","0"
"RSV","Substate","Pennsylvania-Rest of State","November Week 1","2023-11-04T00:00:00.000","10.7412","0.9553","1.1382","5024","0"
"RSV","Substate","Pennsylvania-Rest of State","November Week 1","2023-11-04T00:00:00.000","16.6208","4.7676","5.6805","267","0"
"RSV","Substate","Pennsylvania-Rest of State","November Week 1","2023-11-04T00:00:00.000","41.2498","5.9152","7.0479","267","0"
"RSV","Substate","Pennsylvania-Rest of State","November Week 1","2023-11-04T00:00:00.000","31.3882","5.765","6.8689","267","0"
"RSV","Substate","Texas-Bexar County","November Week 1","2023-11-04T00:00:00.000","14.1757","1.2038","1.4343","3385","0"
"RSV","Substate","Texas-Bexar County","November Week 1","2023-11-04T00:00:00.000","14.1757","1.2038","1.4343","3385","0"
"RSV","Substate","Texas-Bexar County","November Week 1","2023-11-04T00:00:00.000","19.4113","6.7919","8.0925","103","0"
"RSV","Substate","Texas-Bexar County","November Week 1","2023-11-04T00:00:00.000","44.8913","9.2391","11.0083","103","0"
"RSV","Substate","Texas-Bexar County","November Week 1","2023-11-04T00:00:00.000","21.5217","7.5578","9.005","103","0"
"RSV","Substate","Texas-City of Houston","November Week 1","2023-11-04T00:00:00.000","11.7951","1.2344","1.4708","2990","0"
"RSV","Substate","Texas-City of Houston","November Week 1","2023-11-04T00:00:00.000","11.7951","1.2344","1.4708","2990","0"
"RSV","Substate","Texas-City of Houston","November Week 1","2023-11-04T00:00:00.000","23.1141","9.4856","11.302","70","0"
"RSV","Substate","Texas-City of Houston","November Week 1","2023-11-04T00:00:00.000","48.9608","10.2213","12.1786","70","0"
"RSV","Substate","Texas-City of Houston","November Week 1","2023-11-04T00:00:00.000","16.1301","7.8692","9.376","70","0"
"RSV","Substate","Texas-Rest of State","November Week 1","2023-11-04T00:00:00.000","9.8453","1.4145","1.6853","3331","0"
"RSV","Substate","Texas-Rest of State","November Week 1","2023-11-04T00:00:00.000","9.8453","1.4145","1.6853","3331","0"
"RSV","Substate","Texas-Rest of State","November Week 1","2023-11-04T00:00:00.000","23.2793","14.3754","17.1281","97","0"
"RSV","Substate","Texas-Rest of State","November Week 1","2023-11-04T00:00:00.000","43.8536","17.8126","21.2235","97","0"
"RSV","Substate","Texas-Rest of State","November Week 1","2023-11-04T00:00:00.000","23.0217","13.255","15.7932","97","0"
"RSV","Substate","Illinois-City of Chicago","November Week 2","2023-11-11T00:00:00.000","14.0852","2.1382","2.5477","1538","0"
"RSV","Substate","Illinois-City of Chicago","November Week 2","2023-11-11T00:00:00.000","14.0852","2.1382","2.5477","1538","0"
"RSV","Substate","Illinois-City of Chicago","November Week 2","2023-11-11T00:00:00.000","17.1109","9.2263","10.993","62","0"
"RSV","Substate","Illinois-City of Chicago","November Week 2","2023-11-11T00:00:00.000","47.6673","12.7237","15.1601","62","0"
"RSV","Substate","Illinois-City of Chicago","November Week 2","2023-11-11T00:00:00.000","21.1366","10.8115","12.8818","62","0"
"RSV","Substate","Illinois-Rest of State","November Week 2","2023-11-11T00:00:00.000","16.3662","2.1424","2.5527","4789","0"
"RSV","Substate","Illinois-Rest of State","November Week 2","2023-11-11T00:00:00.000","16.3662","2.1424","2.5527","4789","0"
"RSV","Substate","Illinois-Rest of State","November Week 2","2023-11-11T00:00:00.000","18.3","5.6864","6.7752","172","0"
"RSV","Substate","Illinois-Rest of State","November Week 2","2023-11-11T00:00:00.000","45.7087","7.6635","9.131","172","0"
"RSV","Substate","Illinois-Rest of State","November Week 2","2023-11-11T00:00:00.000","19.625","5.2675","6.2762","172","0"
"RSV","Substate","New York-New York City","November Week 2","2023-11-11T00:00:00.000","6.3381","1.7015","2.0273","790","0"
"RSV","Substate","New York-New York City","November Week 2","2023-11-11T00:00:00.000",,,,"790","1"
"RSV","Substate","New York-New York City","November Week 2","2023-11-11T00:00:00.000",,,,"22","1"
"RSV","Substate","New York-New York City","November Week 2","2023-11-11T00:00:00.000",,,,"22","1"
"RSV","Substate","New York-New York City","November Week 2","2023-11-11T00:00:00.000",,,,"22","1"
"RSV","Substate","New York-Rest of State","November Week 2","2023-11-11T00:00:00.000","13.1478","1.7615","2.0988","3297","0"
"RSV","Substate","New York-Rest of State","November Week 2","2023-11-11T00:00:00.000","13.1478","1.7615","2.0988","3297","0"
"RSV","Substate","New York-Rest of State","November Week 2","2023-11-11T00:00:00.000","14.6947","5.7067","6.7995","188","0"
"RSV","Substate","New York-Rest of State","November Week 2","2023-11-11T00:00:00.000","48.7072","7.64","9.1029","188","0"
"RSV","Substate","New York-Rest of State","November Week 2","2023-11-11T00:00:00.000","23.4502","6.8526","8.1648","188","0"
"RSV","Substate","Pennsylvania-Philadelphia County","November Week 2","2023-11-11T00:00:00.000","9.109","1.6693","1.989","2486","0"
"RSV","Substate","Pennsylvania-Philadelphia County","November Week 2","2023-11-11T00:00:00.000","9.109","1.6693","1.989","2486","0"
"RSV","Substate","Pennsylvania-Philadelphia County","November Week 2","2023-11-11T00:00:00.000","14.7764","8.2886","9.8758","99","0"
"RSV","Substate","Pennsylvania-Philadelphia County","November Week 2","2023-11-11T00:00:00.000","51.7749","10.9234","13.0151","99","0"
"RSV","Substate","Pennsylvania-Philadelphia County","November Week 2","2023-11-11T00:00:00.000","24.3398","8.7579","10.435","99","0"
"RSV","Substate","Pennsylvania-Rest of State","November Week 2","2023-11-11T00:00:00.000","11.2688","1.0596","1.2625","5024","0"
"RSV","Substate","Pennsylvania-Rest of State","November Week 2","2023-11-11T00:00:00.000","11.2688","1.0596","1.2625","5024","0"
"RSV","Substate","Pennsylvania-Rest of State","November Week 2","2023-11-11T00:00:00.000","11.6794","3.4907","4.1591","277","0"
"RSV","Substate","Pennsylvania-Rest of State","November Week 2","2023-11-11T00:00:00.000","44.7284","5.9245","7.059","277","0"
"RSV","Substate","Pennsylvania-Rest of State","November Week 2","2023-11-11T00:00:00.000","32.3234","5.5128","6.5685","277","0"
"RSV","Substate","Texas-Bexar County","November Week 2","2023-11-11T00:00:00.000","14.6479","1.3098","1.5606","3385","0"
"RSV","Substate","Texas-Bexar County","November Week 2","2023-11-11T00:00:00.000","14.6479","1.3098","1.5606","3385","0"
"RSV","Substate","Texas-Bexar County","November Week 2","2023-11-11T00:00:00.000","21.6967","7.3989","8.8157","104","0"
"RSV","Substate","Texas-Bexar County","November Week 2","2023-11-11T00:00:00.000","47.9418","9.3551","11.1465","104","0"
"RSV","Substate","Texas-Bexar County","November Week 2","2023-11-11T00:00:00.000","15.7136","6.4809","7.7219","104","0"
"RSV","Substate","Texas-City of Houston","November Week 2","2023-11-11T00:00:00.000","11.9037","1.2289","1.4642","2990","0"
"RSV","Substate","Texas-City of Houston","November Week 2","2023-11-11T00:00:00.000","11.9037","1.2289","1.4642","2990","0"
"RSV","Substate","Texas-City of Houston","November Week 2","2023-11-11T00:00:00.000","16.0887","8.3586","9.9592","57","0"
"RSV","Substate","Texas-City of Houston","November Week 2","2023-11-11T00:00:00.000","52.7249","12.6529","15.0758","57","0"
"RSV","Substate","Texas-City of Houston","November Week 2","2023-11-11T00:00:00.000","19.2827","9.6478","11.4953","57","0"
"RSV","Substate","Texas-Rest of State","November Week 2","2023-11-11T00:00:00.000","9.9115","1.4167","1.6879","3331","0"
"RSV","Substate","Texas-Rest of State","November Week 2","2023-11-11T00:00:00.000","9.9115","1.4167","1.6879","3331","0"
"RSV","Substate","Texas-Rest of State","November Week 2","2023-11-11T00:00:00.000","13.7024","10.4411","12.4404","104","0"
"RSV","Substate","Texas-Rest of State","November Week 2","2023-11-11T00:00:00.000","51.6632","15.9296","18.98","104","0"
"RSV","Substate","Texas-Rest of State","November Week 2","2023-11-11T00:00:00.000","24.7229","12.025","14.3277","104","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","12.5405","0.6936","0.8264","35716","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","12.5405","0.6936","0.8264","35716","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","11.8686","3.8883","4.6328","1221","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","39.7225","6.2141","7.4041","1221","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","35.8685","5.9016","7.0316","1221","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","16.5254","0.5507","0.6562","78347","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","16.5254","0.5507","0.6562","78347","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","14.9417","2.5945","3.0913","2640","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","39.688","3.7185","4.4306","2640","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","28.8449","3.4617","4.1246","2640","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","15.6827","0.7154","0.8523","50918","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","15.6827","0.7154","0.8523","50918","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","19.1979","4.072","4.8517","1903","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","42.394","4.4787","5.3363","1903","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","22.7254","3.6542","4.354","1903","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","10.7516","1.2092","1.4408","11923","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","10.7516","1.2092","1.4408","11923","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","10.1215","3.8919","4.6371","414","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","47.3473","7.3577","8.7666","414","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","31.7796","7.1367","8.5033","414","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","16.3962","1.9163","2.2832","4836","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","16.3962","1.9163","2.2832","4836","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","25.9132","17.34","20.6604","151","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","40.3558","18.7013","22.2824","151","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","17.3347","9.5283","11.3529","151","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","16.0688","0.4123","0.4913","146707","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","16.0688","0.4123","0.4913","146707","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","15.8639","2.1174","2.5229","5141","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","40.2299","2.8652","3.4138","5141","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","27.8374","2.5101","2.9907","5141","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","16.2346","0.5263","0.6271","86505","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","16.2346","0.5263","0.6271","86505","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","15.2319","2.4897","2.9665","3030","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","39.6214","3.574","4.2583","3030","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","28.9122","3.1641","3.7699","3030","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","15.0117","0.5634","0.6712","77262","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","15.0117","0.5634","0.6712","77262","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","16.2917","3.0439","3.6268","2695","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","41.6123","3.9835","4.7464","2695","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","27.0843","3.3808","4.0282","2695","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","9.9494","2.4066","2.8674","1589","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","9.9494","2.4066","2.8674","1589","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","27.317","4.7343","5.6408","66","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","38.7334","7.0319","8.3784","66","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","24.0002","6.1857","7.3702","66","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","12.0211","2.0203","2.4072","3212","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","12.0211","2.0203","2.4072","3212","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","8.1551","7.0307","8.377","83","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","26.9165","9.396","11.1952","83","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","52.9073","11.9867","14.282","83","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","11.0401","1.0728","1.2783","14487","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","11.0401","1.0728","1.2783","14487","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","17.0588","5.7042","6.7964","588","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","50.3105","9.5833","11.4184","588","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","21.5906","7.5201","8.9601","588","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","9.0739","1.2702","1.5134","13542","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","9.0739","1.2702","1.5134","13542","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","14.3373","6.5629","7.8196","487","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","49.6129","8.1629","9.726","487","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","26.976","7.8004","9.2941","487","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","11.2573","2.032","2.4211","4271","0"
"RSV","National","National","December Week 1","2023-12-02T00:00:00.000","11.2573","2.032","2.4211","4271","0"
