"year","stateabbr","statedesc","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpopulation","totalpop18plus","locationid","categoryid","measureid","datavaluetypeid","short_question_text","geolocation"
"2023","AK","Alaska","Prince of Wales-Hyder","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","20.5",,,"17.3","23.9","5696","4429","02198","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity","POINT (-133.055155796378 55.8173059571036)"
"2022","AR","Arkansas","Jackson","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Age-adjusted prevalence","22.5",,,"18.6","26.6","16784","13466","05067","HLTHOUT","TEETHLOST","AgeAdjPrv","All Teeth Lost","POINT (-91.2146324874827 35.5993609746175)"
"2022","AR","Arkansas","Crittenden","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","74.0",,,"66.5","80.8","47139","34414","05035","PREVENT","MAMMOUSE","CrdPrv","Mammography","POINT (-90.3082216649023 35.2054090351377)"
"2022","AZ","Arizona","Pinal","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Age-adjusted prevalence","53.8",,,"49.6","57.9","484239","380282","04021","PREVENT","COLON_SCREEN","AgeAdjPrv","Colorectal Cancer Screening","POINT (-111.344793224721 32.9045145361574)"
"2023","AR","Arkansas","Boone","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","16.5",,,"14.1","18.9","38530","29802","05009","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress","POINT (-93.0916817879006 36.3086436758994)"
"2023","CA","California","Monterey","BRFSS","Health Outcomes","Current asthma among adults","%","Age-adjusted prevalence","9.6",,,"8.5","10.8","430723","321055","06053","HLTHOUT","CASTHMA","AgeAdjPrv","Current Asthma","POINT (-121.238518915104 36.2170334850568)"
"2022","AR","Arkansas","Scott","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Age-adjusted prevalence","38.8",,,"31.5","46.2","9851","7622","05127","RISKBEH","SLEEP","AgeAdjPrv","Short Sleep Duration","POINT (-94.06316918547 34.8608770716874)"
"2023","AR","Arkansas","Ouachita","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","13.8",,,"11.9","16.1","21793","16948","05103","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat","POINT (-92.882040791321 33.593253927504)"
"2023","AK","Alaska","Anchorage","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","13.2",,,"11.5","15.1","286075","219385","02020","DISABLT","COGNITION","CrdPrv","Cognitive Disability","POINT (-149.112545841578 61.150482370682)"
"2023","CA","California","Merced","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","25.3",,,"20.8","29.6","291920","209020","06047","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps","POINT (-120.717750083358 37.1917830406782)"
"2023","AR","Arkansas","Saline","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","7.4",,,"6.1","8.6","129574","99649","05125","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers","POINT (-92.6765172938046 34.6466455813868)"
"2023","CA","California","Nevada","BRFSS","Health Outcomes","Obesity among adults","%","Age-adjusted prevalence","27.6",,,"21.1","34.7","102037","84878","06057","HLTHOUT","OBESITY","AgeAdjPrv","Obesity","POINT (-120.767818372764 39.3015981047531)"
"2023","CA","California","Plumas","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Age-adjusted prevalence","7.3",,,"6.6","8.1","19131","15898","06063","HLTHOUT","CANCER","AgeAdjPrv","Cancer (non-skin) or Melanoma","POINT (-120.838269553404 40.0042609776687)"
"2022","AR","Arkansas","Crawford","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","61.7",,,"56.2","66.6","61891","47058","05033","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening","POINT (-94.2424245667651 35.5884321173193)"
"2023","AL","Alabama","Pickens","BRFSS","Disability","Self-care disability among adults","%","Age-adjusted prevalence","5.6",,,"4.9","6.3","18688","15154","01107","DISABLT","SELFCARE","AgeAdjPrv","Self-care Disability","POINT (-88.0891310718596 33.2807870081005)"
"2023","CA","California","Marin","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","13.9",,,"12.0","15.9","254407","206190","06041","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress","POINT (-122.72355494043 38.0735138436081)"
"2022","AL","Alabama","Macon","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","25.1",,,"20.9","29.6","18370","15322","01087","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost","POINT (-85.6921198346528 32.3858126404866)"
"2023","AZ","Arizona","Pima","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Age-adjusted prevalence","32.8",,,"30.2","35.6","1063162","858060","04019","HLTHOUT","HIGHCHOL","AgeAdjPrv","High Cholesterol","POINT (-111.790179841763 32.0975237350697)"
"2023","AZ","Arizona","Cochise","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","6.7",,,"5.8","7.6","124640","99219","04003","DISABLT","VISION","CrdPrv","Vision Disability","POINT (-109.751384831901 31.8794588523568)"
"2023","CA","California","Alameda","BRFSS","Health Outcomes","High blood pressure among adults","%","Age-adjusted prevalence","26.5",,,"23.5","29.3","1622188","1306255","06001","HLTHOUT","BPHIGH","AgeAdjPrv","High Blood Pressure","POINT (-121.888566503138 37.6463311425304)"
"2023","AK","Alaska","Haines","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","34.0",,,"26.5","41.7","2070","1718","02100","HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-135.500167586106 59.119335495324)"
"2023","AL","Alabama","Chilton","BRFSS","Disability","Cognitive disability among adults","%","Age-adjusted prevalence","18.2",,,"15.8","21.2","46431","35269","01021","DISABLT","COGNITION","AgeAdjPrv","Cognitive Disability","POINT (-86.7185602930782 32.8479267319968)"
"2023","AL","Alabama","Calhoun","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","40.4",,,"36.2","44.8","116429","91555","01015","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol","POINT (-85.8257674379293 33.7714931264898)"
"2023","AZ","Arizona","Graham","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","70.2",,,"66.0","74.3","39525","29109","04009","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-109.887402691851 32.9327553402921)"
"2023","AK","Alaska","Bethel","BRFSS","Disability","Mobility disability among adults","%","Age-adjusted prevalence","20.9",,,"18.2","24.0","18224","11798","02050","DISABLT","MOBILITY","AgeAdjPrv","Mobility Disability","POINT (-159.82324096097 60.9128860869079)"
"2023","AZ","Arizona","Coconino","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","68.9",,,"65.8","71.5","144472","116865","04005","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication","POINT (-111.770577149727 35.8387928971913)"
"2023","AR","Arkansas","Franklin","BRFSS","Disability","Any disability among adults","%","Crude prevalence","42.0",,,"36.8","47.9","17468","13545","05047","DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-93.8905515046839 35.5124401293152)"
"2023","AL","Alabama","Franklin","BRFSS","Prevention","Cholesterol screening among adults","%","Age-adjusted prevalence","80.7",,,"77.9","83.4","31802","23799","01059","PREVENT","CHOLSCREEN","AgeAdjPrv","Cholesterol Screening","POINT (-87.8436750232892 34.4417388803873)"
"2022","AR","Arkansas","Boone","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Age-adjusted prevalence","70.1",,,"61.6","77.9","38530","29802","05009","PREVENT","MAMMOUSE","AgeAdjPrv","Mammography","POINT (-93.0916817879006 36.3086436758994)"
"2023","CA","California","Humboldt","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Age-adjusted prevalence","17.5",,,"14.2","20.9","133985","109146","06023","SOCLNEED","FOODINSECU","AgeAdjPrv","Food Insecurity","POINT (-123.875674190259 40.6992051844633)"
"2023","AR","Arkansas","Polk","BRFSS","Health Outcomes","High blood pressure among adults","%","Age-adjusted prevalence","37.2",,,"33.0","41.3","19436","15141","05113","HLTHOUT","BPHIGH","AgeAdjPrv","High Blood Pressure","POINT (-94.2282210393227 34.4858592435429)"
"2023","AR","Arkansas","Marion","BRFSS","Disability","Vision disability among adults","%","Age-adjusted prevalence","5.9",,,"5.0","6.8","17514","14236","05089","DISABLT","VISION","AgeAdjPrv","Vision Disability","POINT (-92.6845075082366 36.2686505271229)"
"2023","CA","California","Merced","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","8.2",,,"7.1","9.4","291920","209020","06047","DISABLT","VISION","CrdPrv","Vision Disability","POINT (-120.717750083358 37.1917830406782)"
"2023","AL","Alabama","Clarke","BRFSS","Disability","Any disability among adults","%","Age-adjusted prevalence","40.1",,,"35.0","45.5","22337","17444","01025","DISABLT","DISABILITY","AgeAdjPrv","Any Disability","POINT (-87.8308687688628 31.6768474292414)"
"2023","AR","Arkansas","Searcy","BRFSS","Health Outcomes","Arthritis among adults","%","Age-adjusted prevalence","28.0",,,"24.5","31.5","7806","6215","05129","HLTHOUT","ARTHRITIS","AgeAdjPrv","Arthritis","POINT (-92.6994901353755 35.9111264752522)"
"2023","CA","California","Madera","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","70.3",,,"66.9","73.5","162858","118944","06039","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication","POINT (-119.762622561071 37.2181735184536)"
"2022","AL","Alabama","Blount","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","16.1",,,"13.1","19.4","59816","46099","01009","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost","POINT (-86.5674545509626 33.9808484356408)"
"2023","AZ","Arizona","Greenlee","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","83.5",,,"81.0","85.7","9369","6858","04011","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening","POINT (-109.240185682696 33.215200364114)"
"2023","AR","Arkansas","Cleburne","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Age-adjusted prevalence","26.6",,,"22.5","31.3","25445","20693","05023","SOCLNEED","EMOTIONSPT","AgeAdjPrv","Lack of Social/Emotional Support","POINT (-92.0266618029566 35.5381671096059)"
"2023","AR","Arkansas","Mississippi","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","18.8",,,"15.8","21.8","38663","28644","05093","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking","POINT (-90.0522615520211 35.7624152398424)"
"2023","AL","Alabama","Pike","BRFSS","Disability","Cognitive disability among adults","%","Age-adjusted prevalence","18.0",,,"15.6","20.7","33137","26665","01109","DISABLT","COGNITION","AgeAdjPrv","Cognitive Disability","POINT (-85.9407627085231 31.8027535253528)"
"2023","AL","Alabama","Perry","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence","5.8",,,"5.2","6.5","7738","6081","01105","HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-87.2942727229619 32.6384797740624)"
"2023","CA","California","Mono","BRFSS","Disability","Any disability among adults","%","Crude prevalence","29.7",,,"24.9","34.8","13066","10809","06051","DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-118.887441843869 37.9391655989695)"
"2023","AL","Alabama","Colbert","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","37.5",,,"29.9","46.0","58361","45890","01033","HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-87.8049657872681 34.7004396828047)"
"2023","AR","Arkansas","Montgomery","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Age-adjusted prevalence","16.4",,,"13.3","20.0","8620","7004","05097","RISKBEH","BINGE","AgeAdjPrv","Binge Drinking","POINT (-93.6594929570876 34.5391664075576)"
"2023","CA","California","Orange","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence","20.6",,,"17.8","23.5","3135755","2489875","06059","HLTHSTAT","GHLTH","CrdPrv","General Health","POINT (-117.761130979135 33.702790446535)"
"2023","CA","California","Del Norte","BRFSS","Prevention","Cholesterol screening among adults","%","Age-adjusted prevalence","82.3",,,"79.9","84.8","26589","21034","06015","PREVENT","CHOLSCREEN","AgeAdjPrv","Cholesterol Screening","POINT (-123.897120966337 41.7431608613822)"
"2023","AR","Arkansas","Yell","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","19.8",,,"16.7","22.9","20044","15261","05149","DISABLT","MOBILITY","CrdPrv","Mobility Disability","POINT (-93.4103078380225 35.002782920903)"
"2023","AL","Alabama","Lowndes","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Age-adjusted prevalence","14.7",,,"11.4","18.6","9717","7570","01085","PREVENT","ACCESS2","AgeAdjPrv","Health Insurance","POINT (-86.6500611800636 32.1550262402887)"
"2022","AL","Alabama","Etowah","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","45.0",,,"38.3","51.7","103241","80652","01055","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration","POINT (-86.0349319631417 34.0451449448922)"
"2023","AL","Alabama","Jefferson","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","9.3",,,"8.0","10.7","662895","511715","01073","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability","POINT (-86.896632302754 33.554557948471)"
"2023","AR","Arkansas","Drew","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","35.8",,,"30.4","41.5","16945","13230","05043","RISKBEH","LPA","CrdPrv","Physical Inactivity","POINT (-91.7196579038053 33.5894113647675)"
"2023","AL","Alabama","Franklin","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Age-adjusted prevalence","37.1",,,"31.7","42.8","31802","23799","01059","SOCLNEED","LONELINESS","AgeAdjPrv","Loneliness","POINT (-87.8436750232892 34.4417388803873)"
"2023","AR","Arkansas","Pope","BRFSS","Health Status","Frequent mental distress among adults","%","Age-adjusted prevalence","20.0",,,"17.4","22.7","64593","49630","05115","HLTHSTAT","MHLTH","AgeAdjPrv","Frequent Mental Distress","POINT (-93.034485700416 35.4480772563332)"
"2023","AK","Alaska","Aleutians East","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","5.0",,,"4.3","5.8","3461","3270","02013","HLTHOUT","COPD","CrdPrv","COPD","POINT (-161.964571410747 55.359979555826)"
"2023","AL","Alabama","Shelby","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","21.6",,,"18.4","25.0","233000","180682","01117","HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-86.6608662882591 33.2645243865867)"
"2023","AL","Alabama","Randolph","BRFSS","Health Outcomes","Obesity among adults","%","Age-adjusted prevalence","38.0",,,"29.7","47.1","22786","17988","01111","HLTHOUT","OBESITY","AgeAdjPrv","Obesity","POINT (-85.4593334042301 33.293864006059)"
"2023","AR","Arkansas","Phillips","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence","5.2",,,"4.7","5.9","14961","11146","05107","HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-90.8486929377124 34.4276555514265)"
"2023","AR","Arkansas","Nevada","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Age-adjusted prevalence","21.3",,,"18.5","24.3","8120","6347","05099","SOCLNEED","HOUSINSECU","AgeAdjPrv","Housing Insecurity","POINT (-93.3071170868575 33.6633038300917)"
"2023","AL","Alabama","Elmore","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","9.2",,,"7.2","11.5","90441","71010","01051","PREVENT","ACCESS2","CrdPrv","Health Insurance","POINT (-86.1484340236509 32.5970686891064)"
"2023","AL","Alabama","Washington","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Age-adjusted prevalence","11.3",,,"9.8","12.9","15022","11806","01129","SOCLNEED","LACKTRPT","AgeAdjPrv","Transportation Barriers","POINT (-88.2081714139416 31.4075499895542)"
"2023","AR","Arkansas","Desha","BRFSS","Health Outcomes","Depression among adults","%","Age-adjusted prevalence","24.5",,,"20.9","28.3","10479","7909","05041","HLTHOUT","DEPRESSION","AgeAdjPrv","Depression","POINT (-91.2552412838777 33.8308426422596)"
