"mmwr_week_end","pathogen","pct_positive","footnote","age_group","mmwr_week"
"2020-08-29T00:00:00.000","RV/EV","37.5","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","35"
"2020-08-29T00:00:00.000","RV/EV","31.25",,"--- 6-11 months","35"
"2020-08-29T00:00:00.000","RV/EV","20",,"--- 12-17 years","35"
"2020-08-29T00:00:00.000","RV/EV","25","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","35"
"2020-08-29T00:00:00.000","RV/EV","38.46",,"--- 12-23 months","35"
"2020-08-29T00:00:00.000","RV/EV","35.88",,"All","35"
"2020-08-29T00:00:00.000","RV/EV","42.86",,"--- 5-11 years","35"
"2020-08-29T00:00:00.000","RV/EV","40",,"12-59 months","35"
"2020-08-29T00:00:00.000","RSV","0",,"--- 24-59 months","35"
"2020-08-29T00:00:00.000","RSV","0",,"All","35"
"2020-08-29T00:00:00.000","RSV","0",,"5-17 years","35"
"2020-08-29T00:00:00.000","RSV","0",,"12-59 months","35"
"2020-08-29T00:00:00.000","RSV","0",,"0-11 months","35"
"2020-08-29T00:00:00.000","RSV","0",,"--- 6-11 months","35"
"2020-08-29T00:00:00.000","RSV","0",,"--- 5-11 years","35"
"2020-08-29T00:00:00.000","RSV","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","35"
"2020-08-29T00:00:00.000","RSV","0",,"--- 12-23 months","35"
"2020-08-29T00:00:00.000","RSV","0",,"--- 12-17 years","35"
"2020-08-29T00:00:00.000","RSV","0","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","35"
"2020-08-29T00:00:00.000","PIV","0",,"5-17 years","35"
"2020-08-29T00:00:00.000","PIV","0",,"--- 12-17 years","35"
"2020-08-29T00:00:00.000","PIV","0",,"--- 6-11 months","35"
"2020-08-29T00:00:00.000","PIV","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","35"
"2020-08-29T00:00:00.000","PIV","0","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","35"
"2020-08-29T00:00:00.000","PIV","0",,"12-59 months","35"
"2020-08-29T00:00:00.000","PIV","0",,"--- 12-23 months","35"
"2020-08-29T00:00:00.000","PIV","0",,"0-11 months","35"
"2020-08-29T00:00:00.000","PIV","0",,"--- 5-11 years","35"
"2020-08-29T00:00:00.000","PIV","0",,"All","35"
"2020-08-29T00:00:00.000","PIV","0",,"--- 24-59 months","35"
"2020-08-29T00:00:00.000","Influenza","0",,"--- 12-23 months","35"
"2020-08-29T00:00:00.000","Influenza","0",,"0-11 months","35"
"2020-08-29T00:00:00.000","Influenza","0",,"12-59 months","35"
"2020-08-29T00:00:00.000","Influenza","0",,"--- 5-11 years","35"
"2020-08-29T00:00:00.000","Influenza","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","35"
"2020-08-29T00:00:00.000","Influenza","0",,"--- 24-59 months","35"
"2020-08-29T00:00:00.000","Influenza","0",,"5-17 years","35"
"2020-08-29T00:00:00.000","Influenza","0","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","35"
"2020-08-29T00:00:00.000","Influenza","0",,"--- 12-17 years","35"
"2020-08-29T00:00:00.000","Influenza","0",,"--- 6-11 months","35"
"2020-08-29T00:00:00.000","Influenza","0",,"All","35"
"2020-08-29T00:00:00.000","HMPV","0",,"0-11 months","35"
"2020-08-29T00:00:00.000","HMPV","0","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","35"
"2020-08-29T00:00:00.000","HMPV","0",,"--- 6-11 months","35"
"2020-08-29T00:00:00.000","HMPV","0",,"--- 5-11 years","35"
"2020-08-29T00:00:00.000","HMPV","0",,"5-17 years","35"
"2020-08-29T00:00:00.000","HMPV","0",,"12-59 months","35"
"2020-08-29T00:00:00.000","HMPV","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","35"
"2020-08-29T00:00:00.000","HMPV","0",,"--- 24-59 months","35"
"2020-08-29T00:00:00.000","HMPV","0",,"--- 12-23 months","35"
"2020-08-29T00:00:00.000","HMPV","0",,"All","35"
"2020-08-29T00:00:00.000","HMPV","0",,"--- 12-17 years","35"
"2020-08-29T00:00:00.000","HCOV","0",,"--- 12-17 years","35"
"2020-08-29T00:00:00.000","HCOV","0",,"0-11 months","35"
"2020-08-29T00:00:00.000","HCOV","3.45",,"--- 24-59 months","35"
"2020-08-29T00:00:00.000","HCOV","0",,"--- 5-11 years","35"
"2020-08-29T00:00:00.000","HCOV","0.77",,"All","35"
"2020-08-29T00:00:00.000","HCOV","1.82",,"12-59 months","35"
"2020-08-29T00:00:00.000","HCOV","0",,"--- 12-23 months","35"
"2020-08-29T00:00:00.000","HCOV","0",,"--- 6-11 months","35"
"2020-08-29T00:00:00.000","HCOV","0","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","35"
"2020-08-29T00:00:00.000","HCOV","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","35"
"2020-08-29T00:00:00.000","HCOV","0",,"5-17 years","35"
"2020-08-29T00:00:00.000","EV-D68","0","Calculation is based on fewer than 10 patients in the denominator","--- 6-11 months","35"
"2020-08-29T00:00:00.000","EV-D68","0",,"0-11 months","35"
"2020-08-29T00:00:00.000","EV-D68","0",,"--- 5-11 years","35"
"2020-08-29T00:00:00.000","EV-D68","0",,"12-59 months","35"
"2020-08-29T00:00:00.000","EV-D68","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","35"
"2020-08-29T00:00:00.000","EV-D68","0",,"--- 24-59 months","35"
"2020-08-29T00:00:00.000","EV-D68","0",,"--- 12-23 months","35"
"2020-08-29T00:00:00.000","EV-D68","1.75",,"All","35"
"2020-08-29T00:00:00.000","EV-D68","0","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","35"
"2020-08-29T00:00:00.000","EV-D68","16.67","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","35"
"2020-08-29T00:00:00.000","EV-D68","5",,"5-17 years","35"
"2020-08-29T00:00:00.000","Adenovirus","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","35"
"2020-08-29T00:00:00.000","Adenovirus","6.25",,"--- 6-11 months","35"
"2020-08-29T00:00:00.000","Adenovirus","0",,"5-17 years","35"
"2020-08-29T00:00:00.000","Adenovirus","0",,"--- 5-11 years","35"
"2020-08-29T00:00:00.000","Adenovirus","3.05",,"All","35"
"2020-08-29T00:00:00.000","Adenovirus","0",,"--- 24-59 months","35"
"2020-08-29T00:00:00.000","Adenovirus","11.54",,"--- 12-23 months","35"
"2020-08-29T00:00:00.000","Adenovirus","5.45",,"12-59 months","35"
"2020-08-29T00:00:00.000","Adenovirus","0",,"--- 12-17 years","35"
"2020-08-29T00:00:00.000","Adenovirus","0","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","35"
"2020-08-29T00:00:00.000","Adenovirus","3.57",,"0-11 months","35"
"2020-08-22T00:00:00.000","SARS-CoV-2","5.26",,"--- 6-11 months","34"
"2020-08-22T00:00:00.000","SARS-CoV-2","10.53",,"--- 12-17 years","34"
"2020-08-22T00:00:00.000","SARS-CoV-2","6.06",,"0-11 months","34"
"2020-08-22T00:00:00.000","SARS-CoV-2","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","34"
"2020-08-22T00:00:00.000","SARS-CoV-2","9.09",,"5-17 years","34"
"2020-08-22T00:00:00.000","SARS-CoV-2","5.11",,"All","34"
"2020-08-22T00:00:00.000","SARS-CoV-2","8",,"--- 5-11 years","34"
"2020-08-22T00:00:00.000","SARS-CoV-2","0",,"--- 12-23 months","34"
"2020-08-22T00:00:00.000","SARS-CoV-2","10",,"--- 0-2 months","34"
"2020-08-22T00:00:00.000","SARS-CoV-2","1.67",,"12-59 months","34"
"2020-08-22T00:00:00.000","SARS-CoV-2","3.33",,"--- 24-59 months","34"
"2020-08-22T00:00:00.000","RV/EV","25",,"5-17 years","34"
"2020-08-22T00:00:00.000","RV/EV","40",,"--- 0-2 months","34"
"2020-08-22T00:00:00.000","RV/EV","39.39",,"0-11 months","34"
"2020-08-22T00:00:00.000","RV/EV","40",,"12-59 months","34"
"2020-08-22T00:00:00.000","RV/EV","36.84",,"--- 6-11 months","34"
"2020-08-22T00:00:00.000","RV/EV","26.32",,"--- 12-17 years","34"
"2020-08-22T00:00:00.000","RV/EV","50",,"--- 24-59 months","34"
"2020-08-22T00:00:00.000","RV/EV","50","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","34"
"2020-08-22T00:00:00.000","RV/EV","24",,"--- 5-11 years","34"
"2020-08-22T00:00:00.000","RV/EV","35.04",,"All","34"
"2020-08-22T00:00:00.000","RV/EV","30",,"--- 12-23 months","34"
"2020-08-22T00:00:00.000","RSV","0",,"--- 5-11 years","34"
"2020-08-22T00:00:00.000","RSV","0",,"All","34"
"2020-08-22T00:00:00.000","RSV","0",,"--- 0-2 months","34"
"2020-08-22T00:00:00.000","RSV","0",,"5-17 years","34"
"2020-08-22T00:00:00.000","RSV","0",,"12-59 months","34"
"2020-08-22T00:00:00.000","RSV","0",,"--- 12-17 years","34"
"2020-08-22T00:00:00.000","RSV","0",,"0-11 months","34"
"2020-08-22T00:00:00.000","RSV","0",,"--- 12-23 months","34"
"2020-08-22T00:00:00.000","RSV","0",,"--- 6-11 months","34"
"2020-08-22T00:00:00.000","RSV","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","34"
"2020-08-22T00:00:00.000","RSV","0",,"--- 24-59 months","34"
"2020-08-22T00:00:00.000","PIV","0",,"--- 6-11 months","34"
"2020-08-22T00:00:00.000","PIV","1.67",,"12-59 months","34"
"2020-08-22T00:00:00.000","PIV","0",,"5-17 years","34"
"2020-08-22T00:00:00.000","PIV","0",,"--- 0-2 months","34"
"2020-08-22T00:00:00.000","PIV","0.73",,"All","34"
"2020-08-22T00:00:00.000","PIV","0",,"--- 5-11 years","34"
"2020-08-22T00:00:00.000","PIV","0",,"--- 12-17 years","34"
"2020-08-22T00:00:00.000","PIV","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","34"
"2020-08-22T00:00:00.000","PIV","3.33",,"--- 12-23 months","34"
"2020-08-22T00:00:00.000","PIV","0",,"0-11 months","34"
"2020-08-22T00:00:00.000","PIV","0",,"--- 24-59 months","34"
"2020-08-22T00:00:00.000","Influenza","0",,"0-11 months","34"
"2020-08-22T00:00:00.000","Influenza","0",,"--- 12-23 months","34"
"2020-08-22T00:00:00.000","Influenza","0",,"--- 0-2 months","34"
"2020-08-22T00:00:00.000","Influenza","0",,"--- 12-17 years","34"
"2020-08-22T00:00:00.000","Influenza","0",,"--- 6-11 months","34"
"2020-08-22T00:00:00.000","Influenza","0",,"All","34"
"2020-08-22T00:00:00.000","Influenza","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","34"
"2020-08-22T00:00:00.000","Influenza","0",,"5-17 years","34"
"2020-08-22T00:00:00.000","Influenza","0",,"--- 24-59 months","34"
"2020-08-22T00:00:00.000","Influenza","0",,"--- 5-11 years","34"
"2020-08-22T00:00:00.000","Influenza","0",,"12-59 months","34"
"2020-08-22T00:00:00.000","HMPV","0",,"0-11 months","34"
"2020-08-22T00:00:00.000","HMPV","0",,"All","34"
"2020-08-22T00:00:00.000","HMPV","0",,"5-17 years","34"
"2020-08-22T00:00:00.000","HMPV","0",,"12-59 months","34"
"2020-08-22T00:00:00.000","HMPV","0",,"--- 6-11 months","34"
"2020-08-22T00:00:00.000","HMPV","0",,"--- 5-11 years","34"
"2020-08-22T00:00:00.000","HMPV","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","34"
"2020-08-22T00:00:00.000","HMPV","0",,"--- 24-59 months","34"
"2020-08-22T00:00:00.000","HMPV","0",,"--- 12-23 months","34"
"2020-08-22T00:00:00.000","HMPV","0",,"--- 12-17 years","34"
"2020-08-22T00:00:00.000","HMPV","0",,"--- 0-2 months","34"
"2020-08-22T00:00:00.000","HCOV","0",,"--- 12-17 years","34"
"2020-08-22T00:00:00.000","HCOV","0",,"5-17 years","34"
"2020-08-22T00:00:00.000","HCOV","0",,"--- 6-11 months","34"
"2020-08-22T00:00:00.000","HCOV","0",,"All","34"
"2020-08-22T00:00:00.000","HCOV","0",,"--- 0-2 months","34"
"2020-08-22T00:00:00.000","HCOV","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","34"
"2020-08-22T00:00:00.000","HCOV","0",,"0-11 months","34"
"2020-08-22T00:00:00.000","HCOV","0",,"--- 12-23 months","34"
"2020-08-22T00:00:00.000","HCOV","0",,"--- 24-59 months","34"
"2020-08-22T00:00:00.000","HCOV","0",,"12-59 months","34"
"2020-08-22T00:00:00.000","HCOV","0",,"--- 5-11 years","34"
"2020-08-22T00:00:00.000","EV-D68","0",,"--- 24-59 months","34"
"2020-08-22T00:00:00.000","EV-D68","0","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","34"
"2020-08-22T00:00:00.000","EV-D68","0","Calculation is based on fewer than 10 patients in the denominator","--- 6-11 months","34"
"2020-08-22T00:00:00.000","EV-D68","0",,"5-17 years","34"
"2020-08-22T00:00:00.000","EV-D68","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","34"
"2020-08-22T00:00:00.000","EV-D68","0",,"12-59 months","34"
"2020-08-22T00:00:00.000","EV-D68","1.75",,"All","34"
"2020-08-22T00:00:00.000","EV-D68","0",,"--- 12-23 months","34"
"2020-08-22T00:00:00.000","EV-D68","25","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","34"
"2020-08-22T00:00:00.000","EV-D68","0","Calculation is based on fewer than 10 patients in the denominator","--- 5-11 years","34"
"2020-08-22T00:00:00.000","EV-D68","5.88",,"0-11 months","34"
"2020-08-22T00:00:00.000","Adenovirus","0",,"--- 0-2 months","34"
"2020-08-22T00:00:00.000","Adenovirus","15.79",,"--- 6-11 months","34"
"2020-08-22T00:00:00.000","Adenovirus","0",,"--- 24-59 months","34"
"2020-08-22T00:00:00.000","Adenovirus","9.09",,"0-11 months","34"
"2020-08-22T00:00:00.000","Adenovirus","3.33",,"--- 12-23 months","34"
"2020-08-22T00:00:00.000","Adenovirus","1.67",,"12-59 months","34"
"2020-08-22T00:00:00.000","Adenovirus","0",,"5-17 years","34"
"2020-08-22T00:00:00.000","Adenovirus","0",,"--- 12-17 years","34"
"2020-08-22T00:00:00.000","Adenovirus","2.92",,"All","34"
"2020-08-22T00:00:00.000","Adenovirus","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","34"
"2020-08-22T00:00:00.000","Adenovirus","0",,"--- 5-11 years","34"
"2020-08-15T00:00:00.000","SARS-CoV-2","3.03",,"--- 5-11 years","33"
"2020-08-15T00:00:00.000","SARS-CoV-2","6.75",,"All","33"
"2020-08-15T00:00:00.000","SARS-CoV-2","12.5","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","33"
"2020-08-15T00:00:00.000","SARS-CoV-2","13.79",,"--- 12-17 years","33"
"2020-08-15T00:00:00.000","SARS-CoV-2","8.06",,"5-17 years","33"
"2020-08-15T00:00:00.000","SARS-CoV-2","9.52",,"--- 6-11 months","33"
"2020-08-15T00:00:00.000","SARS-CoV-2","10",,"--- 12-23 months","33"
"2020-08-15T00:00:00.000","SARS-CoV-2","4.62",,"12-59 months","33"
"2020-08-15T00:00:00.000","SARS-CoV-2","0",,"--- 24-59 months","33"
"2020-08-15T00:00:00.000","SARS-CoV-2","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","33"
"2020-08-15T00:00:00.000","SARS-CoV-2","8.33",,"0-11 months","33"
"2020-08-15T00:00:00.000","RV/EV","30.3",,"--- 5-11 years","33"
"2020-08-15T00:00:00.000","RV/EV","20",,"--- 12-23 months","33"
"2020-08-15T00:00:00.000","RV/EV","54.29",,"--- 24-59 months","33"
"2020-08-15T00:00:00.000","RV/EV","38.46",,"12-59 months","33"
"2020-08-15T00:00:00.000","RV/EV","33.33",,"--- 6-11 months","33"
"2020-08-15T00:00:00.000","RV/EV","27.78",,"0-11 months","33"
"2020-08-15T00:00:00.000","RV/EV","29.45",,"All","33"
"2020-08-15T00:00:00.000","RV/EV","12.5","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","33"
"2020-08-15T00:00:00.000","RV/EV","10.34",,"--- 12-17 years","33"
"2020-08-15T00:00:00.000","RV/EV","28.57","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","33"
"2020-08-15T00:00:00.000","RV/EV","20.97",,"5-17 years","33"
"2020-08-15T00:00:00.000","RSV","0","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","33"
"2020-08-15T00:00:00.000","RSV","1.61",,"5-17 years","33"
"2020-08-15T00:00:00.000","RSV","3.03",,"--- 5-11 years","33"
"2020-08-15T00:00:00.000","RSV","0",,"--- 12-23 months","33"
"2020-08-15T00:00:00.000","RSV","0",,"--- 12-17 years","33"
"2020-08-15T00:00:00.000","RSV","0",,"--- 6-11 months","33"
"2020-08-15T00:00:00.000","RSV","0",,"--- 24-59 months","33"
"2020-08-15T00:00:00.000","RSV","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","33"
"2020-08-15T00:00:00.000","RSV","0",,"0-11 months","33"
"2020-08-15T00:00:00.000","RSV","0.61",,"All","33"
"2020-08-15T00:00:00.000","RSV","0",,"12-59 months","33"
"2020-08-15T00:00:00.000","PIV","0",,"12-59 months","33"
"2020-08-15T00:00:00.000","PIV","0.61",,"All","33"
"2020-08-15T00:00:00.000","PIV","1.61",,"5-17 years","33"
"2020-08-15T00:00:00.000","PIV","0",,"0-11 months","33"
"2020-08-15T00:00:00.000","PIV","0",,"--- 6-11 months","33"
"2020-08-15T00:00:00.000","PIV","3.03",,"--- 5-11 years","33"
"2020-08-15T00:00:00.000","PIV","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","33"
"2020-08-15T00:00:00.000","PIV","0",,"--- 24-59 months","33"
"2020-08-15T00:00:00.000","PIV","0",,"--- 12-23 months","33"
"2020-08-15T00:00:00.000","PIV","0",,"--- 12-17 years","33"
"2020-08-15T00:00:00.000","PIV","0","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","33"
"2020-08-15T00:00:00.000","Influenza","0",,"--- 24-59 months","33"
"2020-08-15T00:00:00.000","Influenza","0",,"0-11 months","33"
"2020-08-15T00:00:00.000","Influenza","0","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","33"
"2020-08-15T00:00:00.000","Influenza","0",,"--- 6-11 months","33"
"2020-08-15T00:00:00.000","Influenza","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","33"
"2020-08-15T00:00:00.000","Influenza","0",,"--- 12-17 years","33"
"2020-08-15T00:00:00.000","Influenza","0",,"All","33"
"2020-08-15T00:00:00.000","Influenza","0",,"--- 5-11 years","33"
"2020-08-15T00:00:00.000","Influenza","0",,"--- 12-23 months","33"
"2020-08-15T00:00:00.000","Influenza","0",,"12-59 months","33"
"2020-08-15T00:00:00.000","Influenza","0",,"5-17 years","33"
"2020-08-15T00:00:00.000","HMPV","0",,"--- 12-17 years","33"
"2020-08-15T00:00:00.000","HMPV","0",,"--- 24-59 months","33"
"2020-08-15T00:00:00.000","HMPV","0",,"5-17 years","33"
"2020-08-15T00:00:00.000","HMPV","0","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","33"
"2020-08-15T00:00:00.000","HMPV","0",,"0-11 months","33"
"2020-08-15T00:00:00.000","HMPV","0",,"--- 5-11 years","33"
"2020-08-15T00:00:00.000","HMPV","0.61",,"All","33"
"2020-08-15T00:00:00.000","HMPV","1.54",,"12-59 months","33"
"2020-08-15T00:00:00.000","HMPV","0",,"--- 6-11 months","33"
"2020-08-15T00:00:00.000","HMPV","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","33"
"2020-08-15T00:00:00.000","HMPV","3.33",,"--- 12-23 months","33"
"2020-08-15T00:00:00.000","HCOV","0",,"--- 5-11 years","33"
"2020-08-15T00:00:00.000","HCOV","0",,"--- 12-17 years","33"
"2020-08-15T00:00:00.000","HCOV","0","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","33"
"2020-08-15T00:00:00.000","HCOV","0",,"12-59 months","33"
"2020-08-15T00:00:00.000","HCOV","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","33"
"2020-08-15T00:00:00.000","HCOV","0",,"--- 6-11 months","33"
"2020-08-15T00:00:00.000","HCOV","0",,"--- 24-59 months","33"
"2020-08-15T00:00:00.000","HCOV","0",,"5-17 years","33"
"2020-08-15T00:00:00.000","HCOV","0",,"0-11 months","33"
"2020-08-15T00:00:00.000","HCOV","0",,"--- 12-23 months","33"
"2020-08-15T00:00:00.000","HCOV","0",,"All","33"
"2020-08-15T00:00:00.000","EV-D68","0","Calculation is based on fewer than 10 patients in the denominator","--- 6-11 months","33"
"2020-08-15T00:00:00.000","EV-D68","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","33"
