"week_ending_date","state","avg_adm_all_covid_confirmed","pct_chg_avg_adm_all_covid","total_adm_all_covid_confirmed","total_adm_all_covid_confirmed_1","sum_adm_all_covid_confirmed","avg_total_patients","avg_percent_inpatient_beds","abs_chg_avg_percent_inpatient","avg_percent_staff_icu_beds","abs_chg_avg_percent_staff"
"2022-02-26T00:00:00.000","USA","4934.714285714285","-29.320892926564774","34543","10.40423769061862","4518910","44929.0","6.529059986029233","-2.5751930790874065","9.17935869022386","-3.3110009005598773"
"2022-03-05T00:00:00.000","USA","3600.1428571428573","-27.04455316561966","25201","7.590458096901829","4544111","32252.714285714286","4.688935575733454","-1.840124410295779","6.550605396401489","-2.6287532938223714"
"2022-03-12T00:00:00.000","USA","2612.0","-27.44732351890799","18284","5.5070805064780375","4562395","23109.714285714286","3.362236990620616","-1.3266985851128377","4.620340968143089","-1.9302644282584005"
"2022-03-19T00:00:00.000","USA","2009.7142857142858","-23.058411726099322","14068","4.237235209206576","4576463","17198.714285714286","2.511122564573845","-0.8511144260467711","3.381247533313708","-1.239093434829381"
"2022-03-26T00:00:00.000","USA","1665.142857142857","-17.145294284901908","11656","3.5107487630446297","4588119","13581.285714285714","1.9821225332825734","-0.5290000312912715","2.5707865610788865","-0.8104609722348215"
"2022-04-02T00:00:00.000","USA","1458.0","-12.439945092656139","10206","3.074013544580773","4598325","11067.285714285714","1.6202830397165016","-0.3618394935660718","1.99610821753105","-0.5746783435478364"
"2022-04-09T00:00:00.000","USA","1428.2857142857142","-2.0380168528316736","9998","3.0113646304838886","4608323","9963.57142857143","1.461052951909341","-0.15923008780716064","1.7124608565701995","-0.2836473609608505"
"2022-04-16T00:00:00.000","USA","1534.2857142857142","7.421484296859384","10740","3.2348525836564277","4619063","9758.42857142857","1.4316254194317182","-0.029427532477622753","1.5328489876499483","-0.17961186892025127"
"2022-04-23T00:00:00.000","USA","1759.142857142857","14.655493482309096","12314","3.7089361932165037","4631377","10378.57142857143","1.5267227442030606","0.09509732477134247","1.4798700900053663","-0.05297889764458197"
"2022-04-30T00:00:00.000","USA","2065.714285714286","17.42731849926915","14460","4.355304316543012","4645837","11807.142857142857","1.7363695562775534","0.20964681207449276","1.5683124027376838","0.08844231273231751"
