"state","year","month","period","indicator","data_value","percent_complete","percent_pending_investigation","state_name","footnote","footnote_symbol","predicted_value"
"MD","2025","March","12 month-ending","Number of Drug Overdose Deaths","1614","100","0.0698706448871683","Maryland","Underreported due to incomplete data.","*","1614"
"MD","2025","April","12 month-ending","Number of Drug Overdose Deaths","1564","100","0.0700545289306271","Maryland","Underreported due to incomplete data.","*","1564"
"MD","2025","May","12 month-ending","Number of Drug Overdose Deaths","1538","100","0.0739630943124277","Maryland","Underreported due to incomplete data.","*","1538"
"MD","2025","June","12 month-ending","Number of Drug Overdose Deaths","1464","100","0.0779630721253494","Maryland","Underreported due to incomplete data.","*","1464"
"MD","2025","July","12 month-ending","Number of Drug Overdose Deaths","1444","100","0.0759431186041655","Maryland","Underreported due to incomplete data.","*","1444"
"MD","2025","August","12 month-ending","Number of Drug Overdose Deaths","1425","100","0.0743622011211532","Maryland","Underreported due to incomplete data.","*","1430"
"MD","2025","September","12 month-ending","Number of Drug Overdose Deaths","1399","100","0.0800015238385493","Maryland","Underreported due to incomplete data.","*","1404"
"MD","2025","October","12 month-ending","Number of Drug Overdose Deaths","1395","100","0.0933920368993844","Maryland","Underreported due to incomplete data.","*","1401"
"MD","2025","November","12 month-ending","Number of Drug Overdose Deaths","1385","100","0.0966916295383449","Maryland","Underreported due to incomplete data.","*","1389"
"MD","2015","January","12 month-ending","Opioids (T40.0-T40.4,T40.6)","936","100","0.00858516483516484","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","936"
"MD","2015","February","12 month-ending","Opioids (T40.0-T40.4,T40.6)","964","100","0.00855340532449481","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","964"
"MD","2015","March","12 month-ending","Opioids (T40.0-T40.4,T40.6)","969","100","0.0085437224998932","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","969"
"MD","2015","April","12 month-ending","Opioids (T40.0-T40.4,T40.6)","970","100","0.010654619843164","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","970"
"MD","2015","May","12 month-ending","Opioids (T40.0-T40.4,T40.6)","975","100","0.0106168383055526","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","975"
"MD","2015","June","12 month-ending","Opioids (T40.0-T40.4,T40.6)","965","100","0.0105706010443754","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","965"
"MD","2015","July","12 month-ending","Opioids (T40.0-T40.4,T40.6)","976","100","0.0105516397248132","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","976"
"MD","2015","August","12 month-ending","Opioids (T40.0-T40.4,T40.6)","996","100","0.0105358535094928","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","996"
"MD","2015","September","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1033","100","0.0147414973149416","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1033"
"MD","2015","October","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1071","100","0.0188956539995801","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1071"
"MD","2015","November","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1096","100","0.0210159090431457","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1096"
"MD","2015","December","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1130","100","0.0212035113014715","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1130"
"MD","2016","January","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1112","100","0.0214523222138797","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1112"
"MD","2016","February","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1150","100","0.0214196975538705","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1150"
"MD","2016","March","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1201","100","0.0214183212319818","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1201"
"MD","2016","April","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1286","100","0.0191905838202056","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1286"
"MD","2016","May","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1389","100","0.0233773961831088","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1389"
"MD","2016","June","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1491","100","0.0254668930390492","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1491"
"MD","2016","July","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1561","100","0.0274754306245377","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1561"
"MD","2016","August","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1640","100","0.0273407924623538","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1640"
"MD","2016","September","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1694","100","0.0250689395838556","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1694"
"MD","2016","October","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1733","100","0.0228952024144032","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1733"
"MD","2016","November","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1795","100","0.0186138859589254","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1795"
"MD","2016","December","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1866","100","0.0164379058107997","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1866"
"MD","2017","January","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1954","100","0.0163162081132345","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1954"
"MD","2017","February","12 month-ending","Opioids (T40.0-T40.4,T40.6)","1967","100","0.0182967736689097","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","1967"
"MD","2017","March","12 month-ending","Opioids (T40.0-T40.4,T40.6)","2002","100","0.0202065105376952","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2002"
"MD","2017","April","12 month-ending","Opioids (T40.0-T40.4,T40.6)","2037","100","0.0201710505083105","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2037"
"MD","2017","May","12 month-ending","Opioids (T40.0-T40.4,T40.6)","2040","100","0.020179191218016","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2040"
"MD","2017","June","12 month-ending","Opioids (T40.0-T40.4,T40.6)","2038","100","0.0241672372819914","Maryland","Numbers may differ from published reports using final data. See Technical Notes.","**","2038"
