stateabbr,measureid,data_value_type,data_value,population
TN,BPMED,AgeAdjPrv,59.0,7126489
TN,BPMED,CrdPrv,76.1,7126489
TN,CANCER,AgeAdjPrv,7.0,7126489
TN,CANCER,CrdPrv,8.2,7126489
TN,CASTHMA,AgeAdjPrv,11.0,7126489
TN,CASTHMA,CrdPrv,11.0,7126489
TN,CHD,AgeAdjPrv,5.9,7126489
TN,CHD,CrdPrv,7.0,7126489
TN,CHECKUP,AgeAdjPrv,76.6,7126489
TN,CHECKUP,CrdPrv,78.1,7126489
TN,CHOLSCREEN,AgeAdjPrv,85.3,7126489
TN,CHOLSCREEN,CrdPrv,86.6,7126489
TN,COGNITION,AgeAdjPrv,18.0,7126489
TN,COGNITION,CrdPrv,17.4,7126489
TN,COLON_SCREEN,AgeAdjPrv,58.4,7126489
TN,COLON_SCREEN,CrdPrv,63.2,7126489
TN,COPD,AgeAdjPrv,7.5,7126489
TN,COPD,CrdPrv,8.6,7126489
TN,CSMOKING,AgeAdjPrv,17.5,7126489
TN,CSMOKING,CrdPrv,17.2,7126489
TN,DENTAL,AgeAdjPrv,57.7,7126489
TN,DENTAL,CrdPrv,58.2,7126489
TN,DEPRESSION,AgeAdjPrv,29.0,7126489
TN,DEPRESSION,CrdPrv,28.3,7126489
TN,DIABETES,AgeAdjPrv,11.9,7126489
TN,DIABETES,CrdPrv,13.6,7126489
TN,DISABILITY,AgeAdjPrv,34.4,7126489
TN,DISABILITY,CrdPrv,35.8,7126489
TN,GHLTH,AgeAdjPrv,21.5,7126489
TN,GHLTH,CrdPrv,22.4,7126489
TN,HEARING,AgeAdjPrv,6.7,7126489
TN,HEARING,CrdPrv,7.6,7126489
TN,HIGHCHOL,AgeAdjPrv,33.9,7126489
TN,HIGHCHOL,CrdPrv,38.3,7126489
TN,INDEPLIVE,AgeAdjPrv,9.3,7126489
TN,INDEPLIVE,CrdPrv,9.5,7126489
TN,LPA,AgeAdjPrv,25.7,7126489
TN,LPA,CrdPrv,26.5,7126489
TN,MAMMOUSE,AgeAdjPrv,74.8,7126489
TN,MAMMOUSE,CrdPrv,75.2,7126489
TN,MHLTH,AgeAdjPrv,20.2,7126489
TN,MHLTH,CrdPrv,19.3,7126489
TN,MOBILITY,AgeAdjPrv,14.5,7126489
TN,MOBILITY,CrdPrv,16.3,7126489
TN,OBESITY,AgeAdjPrv,37.6,7126489
TN,OBESITY,CrdPrv,37.6,7126489
TN,PHLTH,AgeAdjPrv,14.1,7126489
TN,PHLTH,CrdPrv,14.9,7126489
TN,SELFCARE,AgeAdjPrv,3.8,7126489
TN,SELFCARE,CrdPrv,4.1,7126489
TN,SLEEP,AgeAdjPrv,39.1,7126489
TN,SLEEP,CrdPrv,38.3,7126489
TN,STROKE,AgeAdjPrv,3.2,7126489
TN,STROKE,CrdPrv,3.7,7126489
TN,TEETHLOST,AgeAdjPrv,14.8,7126489
TN,TEETHLOST,CrdPrv,14.6,7126489
TN,VISION,AgeAdjPrv,5.2,7126489
TN,VISION,CrdPrv,5.5,7126489
TX,ACCESS2,AgeAdjPrv,19.5,30503258
TX,ACCESS2,CrdPrv,19.2,30503258
TX,ARTHRITIS,AgeAdjPrv,20.8,30503258
TX,ARTHRITIS,CrdPrv,21.5,30503258
TX,BINGE,AgeAdjPrv,17.3,30503258
TX,BINGE,CrdPrv,17.0,30503258
TX,BPHIGH,AgeAdjPrv,32.4,30503258
TX,BPHIGH,CrdPrv,33.1,30503258
TX,BPMED,AgeAdjPrv,58.4,30503258
TX,BPMED,CrdPrv,74.1,30503258
TX,CANCER,AgeAdjPrv,5.8,30503258
TX,CANCER,CrdPrv,6.0,30503258
TX,CASTHMA,AgeAdjPrv,9.5,30503258
TX,CASTHMA,CrdPrv,9.5,30503258
TX,CHD,AgeAdjPrv,5.4,30503258
TX,CHD,CrdPrv,5.6,30503258
TX,CHECKUP,AgeAdjPrv,73.3,30503258
TX,CHECKUP,CrdPrv,73.7,30503258
TX,CHOLSCREEN,AgeAdjPrv,84.4,30503258
TX,CHOLSCREEN,CrdPrv,84.6,30503258
TX,COGNITION,AgeAdjPrv,15.2,30503258
TX,COGNITION,CrdPrv,15.2,30503258
TX,COLON_SCREEN,AgeAdjPrv,54.7,30503258
TX,COLON_SCREEN,CrdPrv,57.8,30503258
TX,COPD,AgeAdjPrv,5.4,30503258
TX,COPD,CrdPrv,5.7,30503258
TX,CSMOKING,AgeAdjPrv,12.6,30503258
TX,CSMOKING,CrdPrv,12.5,30503258
TX,DENTAL,AgeAdjPrv,54.2,30503258
TX,DENTAL,CrdPrv,54.5,30503258
TX,DEPRESSION,AgeAdjPrv,21.2,30503258
TX,DEPRESSION,CrdPrv,21.2,30503258
TX,DIABETES,AgeAdjPrv,12.3,30503258
TX,DIABETES,CrdPrv,12.8,30503258
TX,DISABILITY,AgeAdjPrv,30.7,30503258
TX,DISABILITY,CrdPrv,30.9,30503258
TX,GHLTH,AgeAdjPrv,21.7,30503258
TX,GHLTH,CrdPrv,21.9,30503258
TX,HEARING,AgeAdjPrv,6.2,30503258
TX,HEARING,CrdPrv,6.3,30503258
TX,HIGHCHOL,AgeAdjPrv,32.7,30503258
TX,HIGHCHOL,CrdPrv,35.1,30503258
TX,INDEPLIVE,AgeAdjPrv,8.2,30503258
TX,INDEPLIVE,CrdPrv,8.3,30503258
TX,LPA,AgeAdjPrv,27.9,30503258
TX,LPA,CrdPrv,27.9,30503258
TX,MAMMOUSE,AgeAdjPrv,73.8,30503258
TX,MAMMOUSE,CrdPrv,74.1,30503258
TX,MHLTH,AgeAdjPrv,17.1,30503258
TX,MHLTH,CrdPrv,16.9,30503258
TX,MOBILITY,AgeAdjPrv,13.7,30503258
TX,MOBILITY,CrdPrv,14.0,30503258
TX,OBESITY,AgeAdjPrv,35.7,30503258
TX,OBESITY,CrdPrv,35.7,30503258
TX,PHLTH,AgeAdjPrv,13.0,30503258
TX,PHLTH,CrdPrv,13.2,30503258
TX,SELFCARE,AgeAdjPrv,4.0,30503258
TX,SELFCARE,CrdPrv,4.1,30503258
TX,SLEEP,AgeAdjPrv,38.6,30503258
TX,SLEEP,CrdPrv,38.3,30503258
TX,STROKE,AgeAdjPrv,3.1,30503258
TX,STROKE,CrdPrv,3.2,30503258
TX,TEETHLOST,AgeAdjPrv,12.8,30503258
TX,TEETHLOST,CrdPrv,12.5,30503258
TX,VISION,AgeAdjPrv,6.1,30503258
TX,VISION,CrdPrv,6.1,30503258
UT,ACCESS2,AgeAdjPrv,10.4,3417734
UT,ACCESS2,CrdPrv,10.4,3417734
UT,ARTHRITIS,AgeAdjPrv,22.5,3417734
UT,ARTHRITIS,CrdPrv,21.6,3417734
UT,BINGE,AgeAdjPrv,12.1,3417734
UT,BINGE,CrdPrv,12.3,3417734
UT,BPHIGH,AgeAdjPrv,28.3,3417734
UT,BPHIGH,CrdPrv,27.3,3417734
UT,BPMED,AgeAdjPrv,49.6,3417734
UT,BPMED,CrdPrv,65.5,3417734
UT,CANCER,AgeAdjPrv,7.5,3417734
UT,CANCER,CrdPrv,7.2,3417734
UT,CASTHMA,AgeAdjPrv,10.7,3417734
UT,CASTHMA,CrdPrv,10.8,3417734
UT,CHD,AgeAdjPrv,4.9,3417734
UT,CHD,CrdPrv,4.6,3417734
UT,CHECKUP,AgeAdjPrv,71.0,3417734
UT,CHECKUP,CrdPrv,70.4,3417734
UT,CHOLSCREEN,AgeAdjPrv,81.6,3417734
UT,CHOLSCREEN,CrdPrv,80.4,3417734
UT,COGNITION,AgeAdjPrv,14.9,3417734
UT,COGNITION,CrdPrv,15.2,3417734
UT,COLON_SCREEN,AgeAdjPrv,60.6,3417734
UT,COLON_SCREEN,CrdPrv,63.0,3417734
UT,COPD,AgeAdjPrv,4.7,3417734
UT,COPD,CrdPrv,4.6,3417734
UT,CSMOKING,AgeAdjPrv,8.3,3417734
UT,CSMOKING,CrdPrv,8.1,3417734
UT,DENTAL,AgeAdjPrv,70.4,3417734
UT,DENTAL,CrdPrv,70.4,3417734
UT,DEPRESSION,AgeAdjPrv,26.9,3417734
UT,DEPRESSION,CrdPrv,27.3,3417734
UT,DIABETES,AgeAdjPrv,8.8,3417734
UT,DIABETES,CrdPrv,8.5,3417734
UT,DISABILITY,AgeAdjPrv,28.6,3417734
UT,DISABILITY,CrdPrv,28.3,3417734
UT,EMOTIONSPT,AgeAdjPrv,20.5,3417734
UT,EMOTIONSPT,CrdPrv,20.6,3417734
UT,FOODINSECU,AgeAdjPrv,12.4,3417734
UT,FOODINSECU,CrdPrv,12.3,3417734
UT,FOODSTAMP,AgeAdjPrv,6.2,3417734
UT,FOODSTAMP,CrdPrv,6.1,3417734
UT,GHLTH,AgeAdjPrv,15.7,3417734
UT,GHLTH,CrdPrv,15.4,3417734
UT,HEARING,AgeAdjPrv,6.7,3417734
UT,HEARING,CrdPrv,6.4,3417734
UT,HIGHCHOL,AgeAdjPrv,29.3,3417734
UT,HIGHCHOL,CrdPrv,30.4,3417734
UT,HOUSINSECU,AgeAdjPrv,10.1,3417734
UT,HOUSINSECU,CrdPrv,10.0,3417734
UT,INDEPLIVE,AgeAdjPrv,6.8,3417734
UT,INDEPLIVE,CrdPrv,6.8,3417734
UT,LACKTRPT,AgeAdjPrv,6.7,3417734
UT,LACKTRPT,CrdPrv,6.9,3417734
UT,LONELINESS,AgeAdjPrv,33.4,3417734
UT,LONELINESS,CrdPrv,34.2,3417734
UT,LPA,AgeAdjPrv,18.0,3417734
UT,LPA,CrdPrv,17.6,3417734
UT,MAMMOUSE,AgeAdjPrv,71.6,3417734
UT,MAMMOUSE,CrdPrv,72.0,3417734
UT,MHLTH,AgeAdjPrv,17.0,3417734
UT,MHLTH,CrdPrv,17.3,3417734
UT,MOBILITY,AgeAdjPrv,10.7,3417734
UT,MOBILITY,CrdPrv,10.3,3417734
UT,OBESITY,AgeAdjPrv,31.6,3417734
UT,OBESITY,CrdPrv,31.0,3417734
UT,PHLTH,AgeAdjPrv,12.4,3417734
UT,PHLTH,CrdPrv,12.1,3417734
UT,SELFCARE,AgeAdjPrv,2.9,3417734
UT,SELFCARE,CrdPrv,2.7,3417734
UT,SHUTUTILITY,AgeAdjPrv,6.7,3417734
UT,SHUTUTILITY,CrdPrv,6.5,3417734
UT,SLEEP,AgeAdjPrv,34.0,3417734
UT,SLEEP,CrdPrv,33.7,3417734
UT,STROKE,AgeAdjPrv,2.7,3417734
UT,STROKE,CrdPrv,2.5,3417734
UT,TEETHLOST,AgeAdjPrv,10.3,3417734
UT,TEETHLOST,CrdPrv,9.8,3417734
UT,VISION,AgeAdjPrv,4.1,3417734
UT,VISION,CrdPrv,4.0,3417734
VA,ACCESS2,AgeAdjPrv,9.0,8715698
VA,ACCESS2,CrdPrv,8.7,8715698
VA,ARTHRITIS,AgeAdjPrv,23.3,8715698
VA,ARTHRITIS,CrdPrv,26.2,8715698
VA,BINGE,AgeAdjPrv,15.5,8715698
VA,BINGE,CrdPrv,14.5,8715698
VA,BPHIGH,AgeAdjPrv,32.5,8715698
VA,BPHIGH,CrdPrv,35.4,8715698
VA,BPMED,AgeAdjPrv,59.3,8715698
VA,BPMED,CrdPrv,76.8,8715698
VA,CANCER,AgeAdjPrv,6.6,8715698
VA,CANCER,CrdPrv,7.7,8715698
VA,CASTHMA,AgeAdjPrv,10.5,8715698
VA,CASTHMA,CrdPrv,10.4,8715698
VA,CHD,AgeAdjPrv,5.2,8715698
VA,CHD,CrdPrv,6.1,8715698
VA,CHECKUP,AgeAdjPrv,77.7,8715698
VA,CHECKUP,CrdPrv,79.2,8715698
VA,CHOLSCREEN,AgeAdjPrv,86.3,8715698
VA,CHOLSCREEN,CrdPrv,87.5,8715698
VA,COGNITION,AgeAdjPrv,14.4,8715698
VA,COGNITION,CrdPrv,13.9,8715698
VA,COLON_SCREEN,AgeAdjPrv,62.8,8715698
VA,COLON_SCREEN,CrdPrv,67.3,8715698
VA,COPD,AgeAdjPrv,5.5,8715698
VA,COPD,CrdPrv,6.2,8715698
VA,CSMOKING,AgeAdjPrv,12.5,8715698
VA,CSMOKING,CrdPrv,12.2,8715698
VA,DENTAL,AgeAdjPrv,67.5,8715698
VA,DENTAL,CrdPrv,68.0,8715698
VA,DEPRESSION,AgeAdjPrv,22.3,8715698
VA,DEPRESSION,CrdPrv,21.7,8715698
VA,DIABETES,AgeAdjPrv,11.0,8715698
VA,DIABETES,CrdPrv,12.4,8715698
VA,DISABILITY,AgeAdjPrv,28.8,8715698
VA,DISABILITY,CrdPrv,29.9,8715698
VA,EMOTIONSPT,AgeAdjPrv,22.0,8715698
VA,EMOTIONSPT,CrdPrv,21.6,8715698
VA,FOODINSECU,AgeAdjPrv,13.5,8715698
VA,FOODINSECU,CrdPrv,13.1,8715698
VA,FOODSTAMP,AgeAdjPrv,11.1,8715698
VA,FOODSTAMP,CrdPrv,10.7,8715698
VA,GHLTH,AgeAdjPrv,17.4,8715698
VA,GHLTH,CrdPrv,18.1,8715698
VA,HEARING,AgeAdjPrv,5.6,8715698
VA,HEARING,CrdPrv,6.4,8715698
VA,HIGHCHOL,AgeAdjPrv,33.8,8715698
VA,HIGHCHOL,CrdPrv,37.9,8715698
VA,HOUSINSECU,AgeAdjPrv,11.7,8715698
VA,HOUSINSECU,CrdPrv,10.9,8715698
VA,INDEPLIVE,AgeAdjPrv,7.5,8715698
VA,INDEPLIVE,CrdPrv,7.7,8715698
VA,LACKTRPT,AgeAdjPrv,7.7,8715698
VA,LACKTRPT,CrdPrv,7.4,8715698
VA,LONELINESS,AgeAdjPrv,34.6,8715698
VA,LONELINESS,CrdPrv,33.8,8715698
VA,LPA,AgeAdjPrv,23.0,8715698
VA,LPA,CrdPrv,23.7,8715698
VA,MAMMOUSE,AgeAdjPrv,78.3,8715698
VA,MAMMOUSE,CrdPrv,78.6,8715698
VA,MHLTH,AgeAdjPrv,16.6,8715698
VA,MHLTH,CrdPrv,15.9,8715698
VA,MOBILITY,AgeAdjPrv,12.0,8715698
VA,MOBILITY,CrdPrv,13.5,8715698
VA,OBESITY,AgeAdjPrv,34.6,8715698
VA,OBESITY,CrdPrv,34.5,8715698
VA,PHLTH,AgeAdjPrv,12.2,8715698
VA,PHLTH,CrdPrv,12.8,8715698
VA,SELFCARE,AgeAdjPrv,3.2,8715698
VA,SELFCARE,CrdPrv,3.4,8715698
VA,SHUTUTILITY,AgeAdjPrv,7.6,8715698
VA,SHUTUTILITY,CrdPrv,7.1,8715698
VA,SLEEP,AgeAdjPrv,36.7,8715698
VA,SLEEP,CrdPrv,36.0,8715698
VA,STROKE,AgeAdjPrv,2.9,8715698
VA,STROKE,CrdPrv,3.3,8715698
VA,TEETHLOST,AgeAdjPrv,11.3,8715698
VA,TEETHLOST,CrdPrv,11.1,8715698
VA,VISION,AgeAdjPrv,4.4,8715698
VA,VISION,CrdPrv,4.7,8715698
VT,ACCESS2,AgeAdjPrv,6.4,647464
VT,ACCESS2,CrdPrv,6.0,647464
VT,ARTHRITIS,AgeAdjPrv,22.9,647464
VT,ARTHRITIS,CrdPrv,27.8,647464
VT,BINGE,AgeAdjPrv,18.8,647464
VT,BINGE,CrdPrv,16.6,647464
VT,BPHIGH,AgeAdjPrv,26.6,647464
VT,BPHIGH,CrdPrv,31.4,647464
VT,BPMED,AgeAdjPrv,54.3,647464
VT,BPMED,CrdPrv,76.7,647464
VT,CANCER,AgeAdjPrv,7.7,647464
VT,CANCER,CrdPrv,9.9,647464
VT,CASTHMA,AgeAdjPrv,11.2,647464
VT,CASTHMA,CrdPrv,11.1,647464
VT,CHD,AgeAdjPrv,4.8,647464
VT,CHD,CrdPrv,6.3,647464
VT,CHECKUP,AgeAdjPrv,73.0,647464
VT,CHECKUP,CrdPrv,76.1,647464
VT,CHOLSCREEN,AgeAdjPrv,83.5,647464
VT,CHOLSCREEN,CrdPrv,85.9,647464
VT,COGNITION,AgeAdjPrv,13.3,647464
VT,COGNITION,CrdPrv,12.5,647464
VT,COLON_SCREEN,AgeAdjPrv,62.3,647464
VT,COLON_SCREEN,CrdPrv,69.2,647464
VT,COPD,AgeAdjPrv,5.3,647464
VT,COPD,CrdPrv,6.5,647464
VT,CSMOKING,AgeAdjPrv,11.7,647464
VT,CSMOKING,CrdPrv,11.2,647464
VT,DENTAL,AgeAdjPrv,68.0,647464
VT,DENTAL,CrdPrv,69.2,647464
VT,DEPRESSION,AgeAdjPrv,27.8,647464
VT,DEPRESSION,CrdPrv,26.5,647464
VT,DIABETES,AgeAdjPrv,7.0,647464
VT,DIABETES,CrdPrv,8.8,647464
VT,DISABILITY,AgeAdjPrv,24.4,647464
VT,DISABILITY,CrdPrv,26.4,647464
VT,GHLTH,AgeAdjPrv,13.5,647464
VT,GHLTH,CrdPrv,14.5,647464
VT,HEARING,AgeAdjPrv,6.2,647464
VT,HEARING,CrdPrv,7.7,647464
VT,HIGHCHOL,AgeAdjPrv,26.7,647464
VT,HIGHCHOL,CrdPrv,32.1,647464
VT,INDEPLIVE,AgeAdjPrv,6.6,647464
VT,INDEPLIVE,CrdPrv,6.8,647464
VT,LPA,AgeAdjPrv,17.8,647464
VT,LPA,CrdPrv,18.9,647464
VT,MAMMOUSE,AgeAdjPrv,75.5,647464
VT,MAMMOUSE,CrdPrv,76.1,647464
VT,MHLTH,AgeAdjPrv,17.4,647464
VT,MHLTH,CrdPrv,15.9,647464
VT,MOBILITY,AgeAdjPrv,9.0,647464
VT,MOBILITY,CrdPrv,11.0,647464
VT,OBESITY,AgeAdjPrv,28.9,647464
VT,OBESITY,CrdPrv,28.7,647464
VT,PHLTH,AgeAdjPrv,11.6,647464
VT,PHLTH,CrdPrv,12.5,647464
VT,SELFCARE,AgeAdjPrv,2.8,647464
VT,SELFCARE,CrdPrv,3.1,647464
VT,SLEEP,AgeAdjPrv,30.0,647464
VT,SLEEP,CrdPrv,28.6,647464
VT,STROKE,AgeAdjPrv,2.6,647464
VT,STROKE,CrdPrv,3.3,647464
VT,TEETHLOST,AgeAdjPrv,10.4,647464
VT,TEETHLOST,CrdPrv,10.1,647464
VT,VISION,AgeAdjPrv,3.6,647464
VT,VISION,CrdPrv,4.0,647464
WA,ACCESS2,AgeAdjPrv,8.6,7812880
WA,ACCESS2,CrdPrv,8.5,7812880
WA,ARTHRITIS,AgeAdjPrv,22.0,7812880
WA,ARTHRITIS,CrdPrv,24.4,7812880
WA,BINGE,AgeAdjPrv,17.5,7812880
WA,BINGE,CrdPrv,16.6,7812880
WA,BPHIGH,AgeAdjPrv,28.2,7812880
WA,BPHIGH,CrdPrv,30.5,7812880
WA,BPMED,AgeAdjPrv,51.4,7812880
WA,BPMED,CrdPrv,70.7,7812880
WA,CANCER,AgeAdjPrv,7.0,7812880
WA,CANCER,CrdPrv,7.9,7812880
WA,CASTHMA,AgeAdjPrv,10.7,7812880
WA,CASTHMA,CrdPrv,10.7,7812880
WA,CHD,AgeAdjPrv,4.7,7812880
WA,CHD,CrdPrv,5.4,7812880
WA,CHECKUP,AgeAdjPrv,69.2,7812880
WA,CHECKUP,CrdPrv,70.6,7812880
WA,CHOLSCREEN,AgeAdjPrv,82.7,7812880
WA,CHOLSCREEN,CrdPrv,83.9,7812880
WA,COGNITION,AgeAdjPrv,14.0,7812880
WA,COGNITION,CrdPrv,13.6,7812880
WA,COLON_SCREEN,AgeAdjPrv,61.3,7812880
WA,COLON_SCREEN,CrdPrv,66.1,7812880
WA,COPD,AgeAdjPrv,4.6,7812880
WA,COPD,CrdPrv,5.1,7812880
WA,CSMOKING,AgeAdjPrv,10.3,7812880
WA,CSMOKING,CrdPrv,10.1,7812880
WA,DENTAL,AgeAdjPrv,66.6,7812880
WA,DENTAL,CrdPrv,66.9,7812880
WA,DEPRESSION,AgeAdjPrv,25.5,7812880
WA,DEPRESSION,CrdPrv,25.1,7812880
WA,DIABETES,AgeAdjPrv,8.6,7812880
WA,DIABETES,CrdPrv,9.5,7812880
WA,DISABILITY,AgeAdjPrv,26.3,7812880
WA,DISABILITY,CrdPrv,27.2,7812880
WA,GHLTH,AgeAdjPrv,15.9,7812880
WA,GHLTH,CrdPrv,16.4,7812880
WA,HEARING,AgeAdjPrv,5.8,7812880
WA,HEARING,CrdPrv,6.4,7812880
WA,HIGHCHOL,AgeAdjPrv,31.2,7812880
WA,HIGHCHOL,CrdPrv,34.9,7812880
WA,INDEPLIVE,AgeAdjPrv,6.8,7812880
WA,INDEPLIVE,CrdPrv,6.8,7812880
WA,LPA,AgeAdjPrv,17.5,7812880
WA,LPA,CrdPrv,18.0,7812880
WA,MAMMOUSE,AgeAdjPrv,73.7,7812880
WA,MAMMOUSE,CrdPrv,74.2,7812880
WA,MHLTH,AgeAdjPrv,17.0,7812880
WA,MHLTH,CrdPrv,16.4,7812880
WA,MOBILITY,AgeAdjPrv,9.9,7812880
WA,MOBILITY,CrdPrv,10.9,7812880
WA,OBESITY,AgeAdjPrv,30.7,7812880
WA,OBESITY,CrdPrv,30.8,7812880
WA,PHLTH,AgeAdjPrv,12.0,7812880
WA,PHLTH,CrdPrv,12.5,7812880
WA,SELFCARE,AgeAdjPrv,3.0,7812880
WA,SELFCARE,CrdPrv,3.1,7812880
WA,SLEEP,AgeAdjPrv,32.4,7812880
WA,SLEEP,CrdPrv,31.8,7812880
WA,STROKE,AgeAdjPrv,2.6,7812880
WA,STROKE,CrdPrv,2.9,7812880
WA,TEETHLOST,AgeAdjPrv,9.3,7812880
WA,TEETHLOST,CrdPrv,9.1,7812880
WA,VISION,AgeAdjPrv,4.0,7812880
WA,VISION,CrdPrv,4.1,7812880
WI,ACCESS2,AgeAdjPrv,8.4,5910955
WI,ACCESS2,CrdPrv,8.0,5910955
WI,ARTHRITIS,AgeAdjPrv,22.7,5910955
WI,ARTHRITIS,CrdPrv,26.6,5910955
WI,BINGE,AgeAdjPrv,20.9,5910955
WI,BINGE,CrdPrv,19.0,5910955
WI,BPHIGH,AgeAdjPrv,29.5,5910955
WI,BPHIGH,CrdPrv,33.4,5910955
WI,BPMED,AgeAdjPrv,58.1,5910955
WI,BPMED,CrdPrv,77.8,5910955
WI,CANCER,AgeAdjPrv,7.0,5910955
WI,CANCER,CrdPrv,8.6,5910955
WI,CASTHMA,AgeAdjPrv,10.9,5910955
WI,CASTHMA,CrdPrv,10.8,5910955
WI,CHD,AgeAdjPrv,5.4,5910955
WI,CHD,CrdPrv,6.6,5910955
WI,CHECKUP,AgeAdjPrv,75.4,5910955
WI,CHECKUP,CrdPrv,77.6,5910955
WI,CHOLSCREEN,AgeAdjPrv,84.1,5910955
WI,CHOLSCREEN,CrdPrv,85.9,5910955
WI,COGNITION,AgeAdjPrv,13.4,5910955
WI,COGNITION,CrdPrv,12.9,5910955
WI,COLON_SCREEN,AgeAdjPrv,63.5,5910955
WI,COLON_SCREEN,CrdPrv,69.4,5910955
WI,COPD,AgeAdjPrv,5.5,5910955
WI,COPD,CrdPrv,6.5,5910955
WI,CSMOKING,AgeAdjPrv,14.0,5910955
WI,CSMOKING,CrdPrv,13.6,5910955
WI,DENTAL,AgeAdjPrv,66.4,5910955
WI,DENTAL,CrdPrv,67.1,5910955
WI,DEPRESSION,AgeAdjPrv,24.0,5910955
WI,DEPRESSION,CrdPrv,23.2,5910955
WI,DIABETES,AgeAdjPrv,9.7,5910955
WI,DIABETES,CrdPrv,11.4,5910955
WI,DISABILITY,AgeAdjPrv,27.8,5910955
WI,DISABILITY,CrdPrv,29.4,5910955
WI,EMOTIONSPT,AgeAdjPrv,20.8,5910955
WI,EMOTIONSPT,CrdPrv,20.2,5910955
WI,FOODINSECU,AgeAdjPrv,12.8,5910955
WI,FOODINSECU,CrdPrv,12.2,5910955
WI,FOODSTAMP,AgeAdjPrv,13.2,5910955
WI,FOODSTAMP,CrdPrv,12.6,5910955
WI,GHLTH,AgeAdjPrv,16.9,5910955
WI,GHLTH,CrdPrv,17.8,5910955
WI,HEARING,AgeAdjPrv,5.9,5910955
WI,HEARING,CrdPrv,6.9,5910955
WI,HIGHCHOL,AgeAdjPrv,29.5,5910955
WI,HIGHCHOL,CrdPrv,34.4,5910955
WI,HOUSINSECU,AgeAdjPrv,10.7,5910955
WI,HOUSINSECU,CrdPrv,9.7,5910955
WI,INDEPLIVE,AgeAdjPrv,7.8,5910955
WI,INDEPLIVE,CrdPrv,7.9,5910955
WI,LACKTRPT,AgeAdjPrv,7.2,5910955
WI,LACKTRPT,CrdPrv,6.8,5910955
WI,LONELINESS,AgeAdjPrv,31.6,5910955
WI,LONELINESS,CrdPrv,30.7,5910955
WI,LPA,AgeAdjPrv,25.7,5910955
WI,LPA,CrdPrv,26.7,5910955
WI,MAMMOUSE,AgeAdjPrv,79.9,5910955
WI,MAMMOUSE,CrdPrv,80.3,5910955
WI,MHLTH,AgeAdjPrv,16.5,5910955
WI,MHLTH,CrdPrv,15.5,5910955
WI,MOBILITY,AgeAdjPrv,11.5,5910955
WI,MOBILITY,CrdPrv,13.4,5910955
WI,OBESITY,AgeAdjPrv,37.9,5910955
WI,OBESITY,CrdPrv,37.8,5910955
WI,PHLTH,AgeAdjPrv,12.2,5910955
WI,PHLTH,CrdPrv,13.0,5910955
WI,SELFCARE,AgeAdjPrv,3.2,5910955
WI,SELFCARE,CrdPrv,3.6,5910955
WI,SHUTUTILITY,AgeAdjPrv,6.1,5910955
WI,SHUTUTILITY,CrdPrv,5.5,5910955
WI,SLEEP,AgeAdjPrv,33.7,5910955
WI,SLEEP,CrdPrv,32.6,5910955
WI,STROKE,AgeAdjPrv,2.8,5910955
WI,STROKE,CrdPrv,3.4,5910955
WI,TEETHLOST,AgeAdjPrv,10.1,5910955
WI,TEETHLOST,CrdPrv,9.9,5910955
WI,VISION,AgeAdjPrv,4.2,5910955
WI,VISION,CrdPrv,4.5,5910955
WV,ACCESS2,AgeAdjPrv,8.9,1770071
WV,ACCESS2,CrdPrv,8.5,1770071
WV,ARTHRITIS,AgeAdjPrv,31.8,1770071
WV,ARTHRITIS,CrdPrv,37.7,1770071
WV,BINGE,AgeAdjPrv,16.1,1770071
WV,BINGE,CrdPrv,14.1,1770071
WV,BPHIGH,AgeAdjPrv,38.4,1770071
WV,BPHIGH,CrdPrv,44.0,1770071
WV,BPMED,AgeAdjPrv,60.9,1770071
WV,BPMED,CrdPrv,79.5,1770071
WV,CANCER,AgeAdjPrv,7.4,1770071
WV,CANCER,CrdPrv,9.6,1770071
WV,CASTHMA,AgeAdjPrv,12.3,1770071
WV,CASTHMA,CrdPrv,12.2,1770071
WV,CHD,AgeAdjPrv,6.7,1770071
WV,CHD,CrdPrv,8.7,1770071
WV,CHECKUP,AgeAdjPrv,78.4,1770071
WV,CHECKUP,CrdPrv,81.0,1770071
WV,CHOLSCREEN,AgeAdjPrv,84.4,1770071
WV,CHOLSCREEN,CrdPrv,86.8,1770071
WV,COGNITION,AgeAdjPrv,19.7,1770071
WV,COGNITION,CrdPrv,18.6,1770071
WV,COLON_SCREEN,AgeAdjPrv,60.6,1770071
WV,COLON_SCREEN,CrdPrv,66.5,1770071
WV,COPD,AgeAdjPrv,8.8,1770071
WV,COPD,CrdPrv,10.6,1770071
WV,CSMOKING,AgeAdjPrv,20.0,1770071
WV,CSMOKING,CrdPrv,19.4,1770071
WV,DENTAL,AgeAdjPrv,54.6,1770071
WV,DENTAL,CrdPrv,55.5,1770071
WV,DEPRESSION,AgeAdjPrv,32.0,1770071
WV,DEPRESSION,CrdPrv,30.5,1770071
WV,DIABETES,AgeAdjPrv,12.9,1770071
WV,DIABETES,CrdPrv,15.9,1770071
WV,DISABILITY,AgeAdjPrv,36.8,1770071
WV,DISABILITY,CrdPrv,39.2,1770071
WV,EMOTIONSPT,AgeAdjPrv,23.9,1770071
WV,EMOTIONSPT,CrdPrv,23.0,1770071
